date,principal compnent 0,principal compnent 1,principal compnent 2,principal compnent 3,Equi_weighted
2008-06-27,-2.371543421006853,-0.5441050792491573,0.1096416555613223,-0.6184128460306932,891.4068308991539
2008-06-30,-2.3723422243048913,-0.18755935911875965,0.16854655233572707,-0.5227397771381036,892.9145567730976
2008-07-01,-2.5611462947081187,0.017313928143185338,0.4287387994058012,-0.5903485161225336,870.2313691648892
2008-07-02,-2.656431393178725,-1.4877956434411308,0.2087382753505234,-0.3762253063680627,858.4040249442336
2008-07-03,-2.4265915088669,-0.12578079810093656,0.4475649114909495,-0.5827795275251806,862.8067147532444
2008-07-04,-2.3817227820580626,-0.13993986056611116,0.4843261610159044,-0.5442442019893289,852.7041915647675
2008-07-07,-2.2632134091937792,-0.7186330813347429,-0.17872350566471865,-0.30236163577939545,861.3282967256622
2008-07-08,-2.141392286810103,1.3320223581819373,-0.8405242925026429,-0.5955302008980528,845.8635231287755
2008-07-09,-2.1882313293849083,-1.329902830912724,-0.2082545786981629,-0.17026474341654665,865.5573104080846
2008-07-10,-2.1123273728808787,-0.2079815217344222,-0.7600078753341121,-0.3926850675064525,849.4260546754157
2008-07-11,-1.9626272178421784,-1.0906180587579406,0.062194125886820426,-0.2643127243066813,826.3738052982072
2008-07-14,-2.0461749453798777,-1.0168988610077525,-0.2448031178982678,-0.4036356422019248,835.9802660501164
2008-07-15,-2.12413005454239,-1.3555870424590892,-0.5618968420953876,-0.3060281297465973,815.0327542319986
2008-07-16,-1.6015211144411883,2.0770948640815745,1.2418440302541256,-0.6545578953563413,828.88668175478
2008-07-17,-1.183645223853191,1.9364422253543123,-0.8034276378098806,-0.5823267558845987,863.0238099114796
2008-07-18,-0.5517836777083643,1.1544949953118822,-0.16726626304596004,-0.8976958462467325,882.5775708137269
2008-07-21,0.04050045096995439,0.7751982868470251,0.3881774018641576,1.1714647466272867,891.5436008488421
2008-07-22,0.6226889364130325,1.7539799128721243,0.26267348436225435,1.1419226036241588,882.5135277420475
2008-07-23,1.366376901810062,1.8725977951042156,0.778639770047063,-0.945097753304152,907.4957530759671
2008-07-24,1.6645287216200704,-1.2889822952778929,1.9306999144083596,0.3676292525144016,887.8562395862165
2008-07-25,2.2207687491998724,0.6731769774320114,1.5170147195915342,-0.6372355971454737,881.7233013660713
2008-07-28,2.401000589574964,-0.7110736425552286,1.6138664121627166,-0.4947054626571129,867.8628609885427
2008-07-29,3.0656254625465493,2.07857394504176,1.0034399799598288,-0.8002970738898101,869.588767496513
2008-07-30,3.685014084281016,1.5294646011009607,1.0588698166516657,-0.4683314834578646,884.4869227304057
2008-07-31,3.577248202998077,-0.5569105995514231,1.3165791617476112,-0.506578785264986,880.993861634401
2008-08-01,3.4887173011372625,-0.09278351106530257,1.030392622136414,-0.8621028926697468,873.6669000439618
2008-08-04,3.202835486463288,-0.6659893014425758,1.0165361828424668,-0.9396367811584196,869.2718085654892
2008-08-05,3.667503789991542,1.5026674120461785,0.5413763685409397,-1.0352223690240063,901.303113687307
2008-08-06,3.648060540434916,0.24388877830947706,-0.7132074841417222,-0.45250034379877796,911.9592295292836
2008-08-07,3.5081449498705157,-1.4694105327784417,-0.9442052112952856,-0.432079315998573,909.8696886312692
2008-08-08,3.850118030507042,0.8554044761666377,-0.5230207357088004,-1.3740759364201158,922.7347477082891
2008-08-11,4.2255151238698465,0.4539929440522643,-0.5905514303929896,-1.0113387901666302,944.0882274723068
2008-08-12,4.1087084923696855,-1.2811053834513983,-1.2287459183639788,-0.8962836043778609,938.4600354950582
2008-08-13,3.838742239453781,-0.8874567197696337,-1.433146314371848,-0.882210052369444,906.738090973726
2008-08-14,3.715746880617243,0.252886788500754,-1.5476965891087735,-0.9880337586654806,909.7969617532606
2008-08-15,3.826845850498535,0.17310226884246055,-1.2033330776741882,-0.4465135105711559,918.5828028070404
2008-08-18,3.60626450736856,-1.6896257864526347,-1.424485997890773,-0.5165219847546224,915.2796999744915
2008-08-19,3.1053127742230315,-1.4939321733515918,-1.2928920934346169,-0.4507467784938479,887.3905704718021
2008-08-20,2.705162558740539,-0.07746617562658586,-1.128430161548105,-0.5663126238693115,888.6388676316546
2008-08-21,2.1503040604072203,-0.26446199732895564,-0.965625198717852,-0.5084042556457811,886.0793157160614
2008-08-22,1.9276396039343,0.5763586388835659,-0.7015430039800243,-0.5728647611017753,905.3931864684589
2008-08-25,1.28345542403514,-1.3216605839442872,-0.5613417122020761,-0.4586002421353054,900.9752999983718
2008-08-26,1.0185869609860891,0.028264250653816894,-1.1231135267134411,-1.0266711577216514,901.5158669423774
2008-08-27,1.1224294523040814,0.6464147340751709,-0.9185803174288204,-1.0496637812003304,900.5671611008895
2008-08-28,1.2785901012812786,0.9911325386182174,-0.9596350279657072,-1.0661500916841509,915.3090078208529
2008-08-29,1.2742557026037582,-0.5669956022840785,-0.3997812565643696,-0.7142889498879458,921.2650134870368
2008-09-01,1.2353554958400808,-0.6387686128333284,-0.4690943539516499,-0.899343457961455,919.646569082393
2008-09-02,1.633684055362922,-0.022156994019146187,-1.188560332540972,-1.2469207029417029,932.8079630504039
2008-09-03,1.7180800066297013,-0.3762545472948782,-1.3269072311385173,-1.0268405352559828,917.3887794367465
2008-09-04,1.3238552823190388,2.65789929762708,-1.0166082291593177,-0.4579710049057432,893.9750666210767
2008-09-05,0.9561389089829616,0.39618617841752346,2.113368254212728,-0.5553756256816211,875.4373110593702
2008-09-08,0.9532759531565788,0.2389980239397192,1.7617485689504715,-0.34756888583336865,907.6216682677434
2008-09-09,0.6167361322159151,3.0540400100189875,0.17660396690220592,0.38306301615546495,899.177752088184
2008-09-10,0.5152801463801082,0.6374250634769177,1.581993696990832,0.3760520943350677,888.0103771485635
2008-09-11,-0.015085559357541231,0.06491484451330694,-1.6918461710036314,0.4984827750733235,878.7197898518868
2008-09-12,-0.34543320596665544,0.21778178560051475,-1.204679936146958,0.7546832144983712,891.6239260573891
2008-09-15,-1.1944241994211628,3.3311050423822586,0.4438997679430675,1.0865524119848906,862.4506786937384
2008-09-16,-1.6854720341853584,-0.2140080711418683,-2.053624008293456,0.637873185650151,841.9037074425647
2008-09-17,-2.4226518130013504,3.733337137637283,0.10573900728166326,0.9542370156665206,825.872315482684
2008-09-18,-2.1017167992151933,-3.4718850735010784,3.166041156628767,0.21828405445544896,825.0115331802813
2008-09-19,-1.5108396821032877,3.6426334811434335,2.0502305514540633,0.32475135731549376,895.3633901579908
2008-09-22,-1.6674306560418841,-1.0395192492362502,1.155264054049826,0.7580533299286428,874.8283591405202
2008-09-23,-1.869546739230851,-0.8147725516628355,1.530704971333971,-0.497808015480229,849.7397571790655
2008-09-24,-1.8725421900716968,-0.16589833800586598,1.6426419473245,-0.28819200780802057,845.1253995907756
2008-09-25,-1.5391436726278385,1.034149048738647,1.074638652415306,-0.2664761379082245,853.039603584241
2008-09-26,-1.8155543871489048,-0.3894604267576971,0.8981381257748494,-0.3035722594739793,833.0331992770731
2008-09-29,-2.155112273180092,-3.135996930600104,0.9153938474300244,-0.4268641014236628,780.2443406005938
2008-09-30,-1.6593323801336517,2.5732788286441384,2.001570173340651,-0.1261388454204466,795.4659676202572
2008-10-01,-1.6657274596744658,0.5674046046934339,1.4321025204210305,-0.32111872260649155,795.3476507590188
2008-10-02,-1.9425804295199631,-2.1141899261471018,1.8622109987343145,-0.5748400525832069,788.1900233920034
2008-10-03,-2.1704353307412623,-0.8483657210852109,1.5177039513823525,-0.8077092897506832,802.5302440692316
2008-10-06,-2.7882489739176264,-3.0796133586005654,0.9897377254908891,-0.9165672987888484,741.6328812326663
2008-10-07,-3.0905187855523275,-2.906157333653314,1.1927359618088842,1.5941714370606197,730.2961720696222
2008-10-08,-3.148301748535745,-1.368599543602699,1.7754785077981403,2.0632162835189907,694.1910763035207
2008-10-09,-3.7141068729419673,-3.4320383339564717,0.933648984936128,2.0772584379427337,691.3666682948802
2008-10-10,-3.64993827062217,1.6893641529562382,1.936520554075143,2.2723209126331407,649.1666259613245
2008-10-13,-2.7991799044614316,2.841407455721228,3.241044650766107,2.2547340938030627,707.0452806226289
2008-10-14,-3.10736813570703,-0.09952432966984924,2.679979234590529,2.3668988674342453,726.5393403563617
2008-10-15,-3.786005199773564,-3.2244419696574966,2.0642151469746888,2.7389059214460434,677.6060916901399
2008-10-16,-3.4308690253998977,1.3041690092536835,4.254871580489269,2.083544068328343,638.8101014377127
2008-10-17,-4.2091749355444925,-1.1541084022986718,4.402078840592783,2.3909270816978268,648.3839979158865
2008-10-20,-3.8830319194998366,1.729532969008739,4.704941581927219,-1.898663642539196,670.618884022339
2008-10-21,-3.9604690011792276,3.0244830971651946,2.318962145422183,-1.5618319217683694,672.7724679920326
2008-10-22,-3.4235679055551325,2.770269104821526,0.13841424886208908,-0.6886139201165348,641.745227977053
2008-10-23,-3.2642600798429418,1.6791322183248998,1.3980704006493132,-0.4196825486127797,629.9569608848799
2008-10-24,-3.489145900414583,2.521570822607904,0.01736072700452821,-0.3554161834895909,598.3837265469388
2008-10-27,-3.788009613284725,2.4718282907579976,0.2723575186773485,-0.4932888061088943,577.1062300883034
2008-10-28,-3.5151553796861306,-0.3976922473068426,4.3139271082888975,-0.586614913369776,581.0128574607465
2008-10-29,-3.8348643854867284,2.026868294482499,1.66720082841825,-1.1137141779302413,624.1616056357904
2008-10-30,-3.3995391173286693,3.178449066974598,1.5832400727380886,-0.9164312988933334,644.4035581896435
2008-10-31,-3.1659606344146094,3.3664911446162766,0.5326410600177859,-1.1832467535173978,658.030621272069
2008-11-03,-2.9180224634070986,2.788750230746905,-0.5468907083428164,-1.6091608131218884,669.5920239238865
2008-11-04,-2.0027719168267906,3.6138347919656377,0.85145056985815,-1.3272344998975998,707.24935007137
2008-11-05,-1.969995605487123,2.4650943205048157,-2.565907534102068,-1.81388317791182,690.7218956749216
2008-11-06,2.1288927786313514,3.5819012660838503,-2.4199268188723053,-1.4728105645323664,650.087109432242
2008-11-07,1.7766783625473181,4.816075220835084,0.8320409273678558,-0.8688630892654261,658.1815024070427
2008-11-10,1.6241518547671754,4.712918244508129,-1.000144511669956,-1.2851933397157405,663.7022322809646
2008-11-11,1.6554732001577352,5.017598428967641,-1.4723591235245814,-1.079103942777512,633.494526488323
2008-11-12,2.6845593543276336,5.772995005838099,-1.8202617079131524,-0.5145833540749553,607.6406640940891
2008-11-13,2.124081202309858,5.3799255162394894,2.8032269074900347,0.20208072986441697,598.8114040086621
2008-11-14,3.2989789523250437,5.089024269619342,-1.6462915536620424,-0.5879465573852178,597.3221312231683
2008-11-17,4.229585379304494,4.892559369394217,-0.9914511027410856,-0.3227853972434725,584.3279005269984
2008-11-18,4.902921943545598,4.234224561850652,0.1277555483865098,-0.3647368020378595,580.0988868445761
2008-11-19,5.2667051392127355,3.261395546149746,-2.086187175934966,-0.9737814099973632,556.5451476518444
2008-11-20,6.160617965056522,2.9484864237905075,-2.4967218360967216,-0.7804360686319324,537.1259857477028
2008-11-21,5.475386824494589,2.0309098203317384,2.902715373035959,0.00784679040647168,529.4820652262401
2008-11-24,5.328881606365104,1.7251545667990262,3.8080926924182807,-0.34963975158893024,570.0669195825261
2008-11-25,5.047158154737711,1.2405745969257236,1.7068530836803977,-0.8345097608579486,575.5550851827127
2008-11-26,4.995242630410703,1.306246258003938,2.709316331720571,-0.7667954935671156,577.996320237068
2008-11-27,4.910597023387383,1.3937930965170457,2.5696277005001478,-0.6378927455761021,598.3576751279504
2008-11-28,4.782412161368995,1.3654195814285477,0.9149996267347053,-0.8148556810207231,601.6336410657201
2008-12-01,5.218769221824583,1.229297805547242,-2.4352281033867373,-0.7388791616204202,565.9008634959918
2008-12-02,5.057880681909643,1.6669531890189206,2.2279015364281016,0.04384795830064433,575.4313409425185
2008-12-03,5.178609777094341,1.9941024662247424,1.5898656321525104,-0.2111537669998292,576.6861509571182
2008-12-04,5.336351962264973,1.8788462933316157,-1.4778407604409183,-0.18932601923033532,572.9879349365812
2008-12-05,5.524551295887417,2.4781047359006845,1.9208535182613056,-0.2416032453188589,551.3695990795165
2008-12-08,4.5521197310179975,2.438584824174128,2.1810641027098634,-0.7037896411242793,582.956944602743
2008-12-09,4.0639594140249535,2.2375953814653937,-1.053063065324169,-1.0045940525749877,593.9940624474223
2008-12-10,3.8343683635271417,2.925543966495149,0.8014939108978957,-0.60412526816748,600.5525071777087
2008-12-11,4.071873844623804,3.1119725769984434,-1.7597647271836618,-1.0708295649434258,593.8051896597576
2008-12-12,3.8592528214269617,3.3829515667819927,0.9234717872091008,-0.4354932029142811,578.2275265805885
2008-12-15,3.891743786896233,3.3504791102436435,-0.986505805510151,-0.2316979267264792,577.6218310891121
2008-12-16,3.6778799240036917,4.036895096917217,2.060968571968175,-0.23390631379374985,581.5186891794347
2008-12-17,3.4910843866023926,3.9114382690063865,-0.3298699148891364,-0.7049913635853585,579.9284671453615
2008-12-18,3.0050948478718453,3.730361389256129,-1.6536588112831063,-0.5056732227768156,580.5081112178495
2008-12-19,2.7042103704493905,4.210549003479782,0.19861874023507567,-0.5726683663058326,577.8606357631709
2008-12-22,2.2577459945887743,3.802798306702204,-1.2789767321070424,-0.9513049730511278,568.6927072308971
2008-12-23,2.5479490235514035,3.470646011933621,-0.6017549709131388,-0.8583446398033724,568.9912130734705
2008-12-24,2.6819793421922147,2.9642843779029797,-0.5280434352409273,-0.9917221000491806,568.9912130734705
2008-12-29,2.7172013059603906,2.504309437388734,-0.34155005106950304,-0.7978749069588741,571.2533446222815
2008-12-30,2.6994159063960987,2.6614845301675154,1.3330537788165528,-0.9960857108461538,580.0826047077086
2008-12-31,2.7290891241220407,2.6001862307249577,1.3058280753136031,-0.9973341929978646,580.0826047077086
2009-01-02,2.1692600695799324,2.836759169880853,1.4630323360264248,-1.215926726848659,604.5622547503133
2009-01-05,2.27487668421832,3.032281093631361,0.4216708821112749,-1.2921082391314989,620.7141345230148
2009-01-06,1.9300377248665483,3.359071523107,1.4760115934112932,-1.1091366989739009,636.6174403395369
2009-01-07,2.2624326822300014,3.2985479730785543,-1.6005450470405058,-1.1244204355816905,631.6796109654765
2009-01-08,2.4270275657481815,3.874712549146605,0.4497649063251366,-0.7900568445069197,623.9629635660051
2009-01-09,2.8470662800276068,4.024362355330329,-1.3814013029559205,-0.6797706574233887,624.7130273377077
2009-01-12,3.293491834063064,4.016544382586422,-1.817567852633212,-0.0571627005115343,614.5410336985959
2009-01-13,2.528289554918001,3.9992470112139777,0.1656657628319394,0.8528595145475526,604.63281067674
2009-01-14,3.596212463883448,3.3544510912570105,-2.54028988346641,0.5241012101556854,578.2579199027414
2009-01-15,3.57123146473414,2.8551590899697326,-0.4141854810398417,1.1860177577037727,573.7651356030632
2009-01-16,3.44140748983812,2.522508165167965,0.3606700125900384,0.07121023221897389,577.7303786682297
2009-01-19,3.4158021403620804,1.6653689810192376,0.3819292547383497,0.08783571710796008,563.5095603280308
2009-01-20,4.089668917931776,0.5626396144893615,-2.6701504388928408,-0.14822834565574505,548.4377289675497
2009-01-21,3.0872101275637243,0.3904703238573594,2.678168251842089,-0.3549031101839223,550.3622775453051
2009-01-22,2.9382119983889736,-0.438190013517794,-1.0272159595450627,-1.0803812402203354,547.1688077676647
2009-01-23,2.96332581503439,-1.0519031200458937,1.3052863949587563,-0.6979337533607184,543.060281898063
2009-01-26,2.524837724494072,-1.4472218694221852,0.6166608670587146,-0.9785658666261128,557.6034865482412
2009-01-27,1.8887462626348457,-1.717772217397104,1.3665939338993105,-1.1463408464718423,559.3728120878584
2009-01-28,1.5721584504424078,-1.274019934286572,2.8800293502333987,-1.2759329104566357,579.5800294163939
2009-01-29,1.7282847478452301,-1.2703615113937945,-1.1585276972752354,-1.9655917795157305,570.2937840228819
2009-01-30,1.086102343907165,-1.3230031527586184,-1.179335045932479,-1.391430689060018,574.8332437815807
2009-02-02,0.7708279382102988,-1.3446956302344788,0.0768753047489259,-0.9746364463269156,556.0794785374298
2009-02-03,0.6852697017378787,-0.985481386906534,1.0453134836689133,-1.1396858077562595,564.343205735654
2009-02-04,0.4146179471990158,-0.7003096225057135,0.019997270290187854,-0.9069072721758302,587.3390103717212
2009-02-05,0.3032328402696104,-0.07281428933643308,1.8612738855042188,-0.6479107642643113,591.0871582786524
2009-02-06,0.6650143895823564,0.9091402116885616,2.9866095282940983,-0.6640709615681222,611.3866410494379
2009-02-09,0.4393928123888725,1.5158725320745547,0.8063200538408778,-1.0547820846383191,618.1111635757743
2009-02-10,0.5831164047290065,1.46094386159458,-2.751037038602865,-0.4870415183814122,598.9384046762298
2009-02-11,0.7688026006105199,1.9360458827127744,1.0002064952254468,0.012243802022071013,596.118338570754
2009-02-12,0.27158005676659586,2.160675901587663,-0.02216902451004149,-0.17946575006307666,589.3048070295413
2009-02-13,0.8082414516286917,2.3865335846435,-0.6792402469529467,-0.07300273161843934,592.8716804793461
2009-02-16,0.7598651598454329,2.6909474065066243,-0.7084503543868194,0.07132021783058921,584.3094474385484
2009-02-17,0.4363326521479048,2.1987689828136783,2.6686447681088525,1.0546219412733042,568.0186267645767
2009-02-18,0.6674989068870703,2.148068033116588,0.8504545169493662,1.0494677772129668,565.2669456339449
2009-02-19,0.9682876753157019,1.955098566891188,1.1940405981917468,0.6636746860102707,564.4550097421452
2009-02-20,0.8949823169862768,1.1195083288828074,2.0628330160578576,0.46678020350868893,544.9848304758184
2009-02-23,1.3135829315883485,0.24325632051503698,1.4054280227090274,0.7121861796905065,538.1419910882438
2009-02-24,1.0973218666695423,-0.2192630946782423,-2.8986096676229365,0.957899373371136,530.4752755751665
2009-02-25,0.7443889246703927,-0.6865571616575173,0.4128446005798027,-0.2005313482790912,531.5466401810573
2009-02-26,0.8841323602932033,-0.9139440128304256,-0.2625733520729027,-0.7021365653911233,541.927045172075
2009-02-27,1.0634004727377495,-1.4180644489487395,-2.096868468965916,-1.3817809537538874,533.4527356703627
2009-03-02,1.1343159108454632,-2.236918469922656,-3.1886702971664214,-0.635394616665631,512.2664191781863
2009-03-03,1.5113962267774659,-2.388623990237676,0.15334356351758674,0.03227465093595441,504.10472670433273
2009-03-04,0.9833744151181488,-2.2608353458752526,1.4873345918107632,-0.4495200477491548,525.2758465354326
2009-03-05,0.9062369613045694,-2.837134614658273,-2.6196543362757563,-0.5903323915690207,506.2713363835203
2009-03-06,1.3483531417130246,-2.53672608805104,0.2946450352283076,-0.5136705913199373,498.92483622884
2009-03-09,1.4881145702396226,-2.509587333360672,0.40749671800926696,-0.4347690701377416,492.49339216612117
2009-03-10,1.338484422176059,-2.0394935995569337,4.20239098123878,-0.366592360180197,516.4411590710498
2009-03-11,1.186819074874897,-1.8317220428210577,1.4172944188361034,-1.1081154274526874,518.0270392019581
2009-03-12,1.1039802824491445,-1.7385272261768945,3.5196592464603134,-0.5549305286346885,520.3814361930193
2009-03-13,1.0404786958316337,-1.4595483030942715,1.3276861024539044,-1.0133188658654884,524.9654004591563
2009-03-16,1.6701299385678685,-0.9553583957901952,1.3729485155367023,-0.8059830091830652,537.1737466825147
2009-03-17,1.2194598193481676,-0.48547120489260703,2.9510627482347416,-0.7080288381837909,533.4874708956804
2009-03-18,0.3883233317660396,-0.5012012868301741,3.7768008169497183,0.07495076214109651,527.9276638932761
2009-03-19,0.9272476358291026,0.17071058813148027,-0.31344795303727696,-0.3748645022676398,536.8025139619324
2009-03-20,1.2160621485442389,0.7833607528549192,-1.6884331992575243,-0.03685401001297557,540.6244742226636
2009-03-23,0.9120347005177828,1.6376153221069931,3.966378519118352,0.6304102999385138,554.9831479883419
2009-03-24,0.5007080679144007,2.3025789701500945,-1.3780781552059087,-0.8187543670169544,555.580159673489
2009-03-25,0.30457703887253634,2.7799782038091814,1.7756853338614615,0.1708748877710419,555.8363319602064
2009-03-26,-0.1541582597386216,3.402541127900772,1.8042531666131816,-0.04701048966389005,556.4876174349121
2009-03-27,-0.2093785867101257,3.7813000508892056,-1.4764967091893708,-0.5146090653361098,551.7462591790546
2009-03-30,0.01890870751709928,3.6352884000606585,-2.239881533877864,0.05440344601682457,532.3998241529218
2009-03-31,0.2929041512195533,3.823187891436503,1.7899667780424262,1.1907357535402776,549.616555676767
2009-04-01,0.19051123919210455,4.356105188106518,2.0968591201150386,1.1986571645647257,562.0669630015577
2009-04-02,0.14437672711608945,4.837935262376706,3.0999876645083817,0.9343038718954488,592.8966464225431
2009-04-03,-0.09322196484925137,5.001730170104224,1.8072213128519488,0.3971448881194939,597.8268774660653
2009-04-06,-0.3580539472351604,4.737544557255368,-0.8141479371876109,0.1566739918980566,595.761217035457
2009-04-07,-0.4821061768288034,4.664098223683443,-1.411654021907475,-0.12575318885031936,586.7886741455949
2009-04-08,-0.6847313445087171,4.716906682594726,1.1135740448497518,0.1985480558824437,588.4993839924884
2009-04-09,-1.4660421119177318,4.843709979333724,3.245926973337621,1.0671439657317885,604.2800310446075
2009-04-14,-1.8376139720867128,4.5948990826565765,-1.0343293866599228,-0.16076507123473946,616.8574390369658
2009-04-15,-2.1676098213740693,4.959540919238659,1.2403029121336815,0.5139083015533881,616.8270457148128
2009-04-16,-2.7098231668318635,5.0128598386837915,1.7119573325583737,0.5400183816509374,627.1325528762394
2009-04-17,-3.2458766184945556,4.7140721114445325,0.6313867620217062,0.17032786336009442,641.0613782286119
2009-04-20,-3.05130396997008,3.8219776903692035,-3.1554545400210423,0.3093112420261163,614.8362831137958
2009-04-21,-3.2272885093240125,4.173492123055534,2.6160590112610613,0.8464914064342913,615.8284079869309
2009-04-22,-3.310925023456804,3.704777171460265,-0.5338807983010101,0.4969048509992573,626.3748907739986
2009-04-23,-3.6680417372190095,3.6339251004621937,0.8875652687982238,0.5332772315494382,628.9724343422831
2009-04-24,-3.83577268734321,3.708206975429593,1.6617913061059115,0.8687974926422267,641.0852586960178
2009-04-27,-3.81363895153396,3.098222892406404,-1.5942618305757634,0.7712581259624354,640.0529712186094
2009-04-28,-3.988886587656791,-3.1311486997425373,-0.6647295402641155,1.0974070719907416,629.7941395162034
2009-04-29,-4.303888808206507,-3.438775997286076,2.3535907653857997,0.1509123973967414,643.803290077123
2009-04-30,-4.506800486499028,-2.8868475073538677,0.3515027391569884,0.06443881224587124,655.4743257838493
2009-05-04,-5.123581348212871,-2.754660758949997,2.951598738437863,-0.25657317536004065,671.240861650683
2009-05-05,5.4084929066949705,-2.118022926031333,0.30011551348707793,-0.14815882864901772,679.7629320872071
2009-05-06,5.968725533409447,-2.210619877417882,2.151683464799132,-0.16585646357246578,690.9900081953423
2009-05-07,5.768303574481491,-1.754636336525052,-1.4472376725054292,-0.017276769139810345,685.2359010263174
2009-05-08,6.658592704071278,-1.7919233392262348,2.873149954815508,0.00198863212233282,691.7118495964743
2009-05-11,6.084173887765777,-0.8554424809003413,-2.0940196957680928,-0.27327674779833777,676.6248215749167
2009-05-12,6.044077442015902,-0.8003955528441695,-1.5872628332859262,-0.3077270169249185,675.2256432800908
2009-05-13,5.336773327596552,-0.4275462647796832,-2.8499271081827167,-0.3467393712920262,653.2827501614645
2009-05-14,5.539957063326284,-0.6128318000135052,1.7382721322327273,-0.1464950526130432,658.1424252785603
2009-05-15,5.2483403160840725,-0.02031182604867869,-1.5234533314990415,1.5378269712578516,665.6148406250169
2009-05-18,5.9091006978421605,-0.2400673463183737,2.5453076804999895,1.3277087572123774,681.4139407655861
2009-05-19,6.0065560689528885,0.1930174276269176,0.4415858230177119,2.1772471645501845,693.0719507628181
2009-05-20,5.763874366163348,0.3072881325884276,0.03589255601265299,1.8757713655282169,699.1495297176134
2009-05-21,5.137117473001903,0.09122692465654204,-1.252981436130867,2.295647747013508,686.5916602894963
2009-05-22,4.939710862181367,0.34267984227491183,-0.6126778044502281,1.8352426295242712,683.3786519476149
2009-05-25,4.934094148345077,0.34878393824205123,-0.6080618598909905,2.038948532906934,684.3881444334088
2009-05-26,5.593069006144535,0.541897960116907,1.6830449862948025,2.2267059903426243,684.1775621299206
2009-05-27,5.505622931579921,0.5555691989471427,-1.6157271280177286,3.0279417523984136,690.8934008499275
2009-05-28,5.976448347508086,0.5390942406263692,1.14975789131113,2.1582733698201118,682.5612886768594
2009-05-29,6.210212430170517,0.8159399383099729,1.305412750150076,1.8321227108140408,684.2025280731177
2009-06-01,6.273281458720462,0.3438500750410677,1.3681153938037425,2.8911126978759887,705.1174756175001
2009-06-02,6.293325447486997,0.7179636676440766,0.006925907817946658,2.7408256803686606,708.9057861287048
2009-06-03,5.686618180631332,0.8854748258771641,-1.9848177579058743,2.741947643105994,696.1036846475732
2009-06-04,5.768658304451165,0.3530292441365,1.4132484594393746,2.6505584274080274,692.2220232183272
2009-06-05,5.82520514042145,0.7428455794552623,-0.6716275235284566,2.7622186887690123,696.9655524257671
2009-06-08,5.828012223429298,0.8688837490325994,-0.18842365591167887,2.5257831909148303,690.841298011951
2009-06-09,6.063713142229616,0.8335761794053218,0.4745848050976557,2.5354303216065275,694.5514542661913
2009-06-10,5.896532874955568,0.739535010656894,-0.315896469959538,2.4615003429004325,704.0775898095534
