date,Value_ema_20,Value_ema_60,Quality_ema_20,Quality_ema_60,Carry_ema_20,Carry_ema_60,Profitability_ema_20,Profitability_ema_60,Size_ema_20,Size_ema_60,Momentum_ema_20,Momentum_ema_60,Equi_weighted
2002-05-03,0.0009151863484188574,0.0008236667869230353,0.0002855292544243257,0.00023795676974495866,0.001447081555819738,0.001381483195358441,-0.00206090333391528,-0.0019117966502645487,-0.0005715696263552921,-0.0005821203628161649,-7.961608319407806e-05,-2.7911276227698935e-06,985.9936504990787
2002-05-06,0.0008331826600001139,0.0007681831371586257,0.0003309601222617103,0.00027420297150363755,0.0013027638339554858,0.0012784876278373347,-0.001779910561801532,-0.00171245830860175,-0.0007764718078280238,-0.0007329817903260741,3.241719167675221e-05,7.571232485692131e-05,982.359919935312
2002-05-07,0.0009470631032103056,0.0008547645222658489,0.00022941373987739547,0.00020318454076005612,0.001331548681528298,0.001300795359591812,-0.0016898190662289197,-0.0016503729826702204,-0.0008188133651230469,-0.0007662152537970503,-6.0678001971246805e-05,5.46423510901377e-06,976.6798340380969
2002-05-08,0.0008628183447304809,0.0007988958198699121,-0.00015571160362946718,-7.279025587092785e-05,0.0008482114625787187,0.0009543309421766812,-0.0011983739254260938,-0.001298521733053486,-0.0006830926166505674,-0.0006712136349686598,0.00029626832766902183,0.0002590717942369574,990.6944683784247
2002-05-09,0.0007041311840887607,0.000689280084007255,-0.00014808892699954025,-7.153411764626054e-05,0.0006549824919974231,0.0008116183528755853,-0.0012869540350248388,-0.0013564730179455914,-0.0003108111559469475,-0.0004071209025409197,0.000363040377330638,0.0003084138525381926,987.2695157677063
2002-05-10,0.0006337746032763677,0.0006406040802717834,3.6590867864702155e-05,5.441079980401062e-05,0.0008605321929891061,0.0009483256570933688,-0.001546558621495988,-0.0015353645756799076,-0.0005221480264432877,-0.0005508220881983467,0.0004958423549169975,0.00040430817167971805,980.7112368933839
2002-05-13,0.0006815496623074513,0.0006734120220117939,0.00018676826020417952,0.00015771190076382103,0.0010027371844430438,0.0010428040756923504,-0.0013639990105884924,-0.0014092961915298612,-0.000906319265178867,-0.0008158744833417691,0.0003513697903609808,0.0003084334190156246,984.3018862922361
2002-05-14,0.0007306078582469187,0.000707389680147476,9.324590259852985e-05,9.497474731246084e-05,0.0006535627027529412,0.0008017818694975522,-0.0009759451678268215,-0.001141401869087471,-0.0007459215386743608,-0.0007101311222335868,0.0002200653247995797,0.00022044892007330578,991.3208022375693
2002-05-15,0.0006717004992966531,0.0006685511643575551,5.1043783630467196e-05,6.633493910971801e-05,0.0005451347008005781,0.0007218151339253714,-0.0008636481345047869,-0.0010580511602186996,-0.0006614478093060579,-0.0006545471036337843,0.00023833015706730795,0.00023279380927470573,991.3208022375693
2002-05-16,0.0005482720251495731,0.0005861350447145471,0.00012981691078427953,0.00011835984615745466,0.0006042485806580082,0.0007537190495190734,-0.0008592544053559618,-0.0010467138776869612,-0.0008681746180687068,-0.0007931095028211083,0.00041913159115415226,0.00035395769942868485,986.9762324527101
2002-05-17,0.0005375751782686519,0.0005774704570775888,0.00012889996756060477,0.00011823588055217665,0.0005459273437600446,0.0007088755108721256,-0.0009483650896417621,-0.0010977307986628842,-0.0007303563238107788,-0.0007051644555179975,0.0004387724924766535,0.0003696841067622745,981.3044313949017
2002-05-20,0.0006846800478017697,0.0006719614701815238,4.252773565858749e-05,6.223202238936125e-05,0.0004814866164157473,0.0006600777695128124,-0.0009091741917579494,-0.0010659904805464082,-0.00058260653649128,-0.0006096485484048568,0.0002580520966058389,0.0002544245546389404,979.3674359416217
2002-05-21,0.0006729096373315789,0.0006648663199836153,6.764960659146775e-05,7.767351187964781e-05,0.0005783368720142323,0.0007154962511944358,-0.0010543287003493506,-0.0011534902103907745,-0.0004095254673016572,-0.0004967393952472964,0.00011440967774472367,0.0001617641705880082,978.5223823221411
2002-05-22,0.0006554569456689328,0.0006540306848348418,0.0002882618013958147,0.00021823024465523946,0.0004670759044063876,0.0006390418763433522,-0.0010323347932428165,-0.0011355561727157243,-0.0005413835483714475,-0.0005775691579669036,0.00013060178702567262,0.00017025540516529274,966.6352947414467
2002-05-23,0.0007254271570244105,0.0006982993172337724,0.0003450417613819622,0.0002567907935810533,0.000529100959781486,0.0006716510195288335,-0.0010701002479224628,-0.0011554678684078336,-0.0006849283656381764,-0.0006668893125915574,0.00011276519077443056,0.00015746621384747224,968.028804729649
2002-05-24,0.0007467018061955063,0.000712614300298729,0.0002541520648466152,0.0002032853078635586,0.0005636789358349577,0.000687922349669307,-0.0010325097904599798,-0.0011287715317848095,-0.0006880023333523528,-0.0006694868503692803,0.00011107369785167827,0.0001547335817978944,968.955049775315
2002-05-27,0.0006302083927162315,0.0006418227578190774,0.00026583451347115443,0.00021237762141746352,0.000413598993668339,0.0005905468834331699,-0.0008858004495991777,-0.0010345078732689414,-0.0005418132342997646,-0.0005797588852355227,8.649166331323775e-05,0.00013792837028653738,969.8514693991171
2002-05-28,0.0006123228582464597,0.000630459588962036,0.00025563186660872893,0.00020805812105724307,0.0003920492680483661,0.000570990597758961,-0.000793883379326261,-0.0009729064115053113,-0.0006466305649978494,-0.0006425365760611124,0.00014857405078765994,0.00017406863295395456,962.2194753376899
2002-05-29,0.0006217888345277614,0.0006355521964923691,0.0004521344946674116,0.00032874878440902034,0.0005182016747767844,0.0006410756952296441,-0.0009099995396976279,-0.0010369102222833012,-0.0008932996450123091,-0.0007920750144735639,0.00016161749993966082,0.0001810681110061696,956.0157875899732
2002-05-30,0.0005134897758433098,0.000570150229842264,0.0006424226212654067,0.00044710283603605706,0.0005100091688623796,0.0006319050119220512,-0.0009339163578681842,-0.0010468490295500138,-0.0007449172469229286,-0.0007066291843070122,-3.4007501658560675e-05,6.311743125385939e-05,948.0507429843979
2002-05-31,0.0004659685946310027,0.0005400168676995253,0.0005288206005321923,0.00038633046393536375,0.0004030967578261227,0.0005643013807607271,-0.0007601746839513517,-0.00093988717674957,-0.0006499907144034875,-0.0006515936708538161,-2.174665235536401e-05,6.708707394872582e-05,954.2279192460132
2002-06-03,0.0005614590604828716,0.0005936547960209144,0.00045739530525190105,0.0003491254652870087,0.00045773228538418273,0.0005910132818777331,-0.0009112032560642656,-0.0010226263194103987,-0.0005859619335687903,-0.0006139126343767461,-2.2997941707680612e-05,6.337853066802415e-05,949.141027850316
2002-06-04,0.0005693026299162745,0.0005971597638725112,0.000367820927387105,0.00030055960135188397,0.000568925675483573,0.0006513375131141466,-0.000979911222969236,-0.0010589447422886871,-0.0005217129531688276,-0.0005756015502603869,-5.391731846698537e-05,4.2541155897042154e-05,937.6814379830062
2002-06-05,0.00047114590720321903,0.0005396777586097422,0.0003081172749190218,0.00026832368025834813,0.0005147077093376531,0.0006174157595475843,-0.0009008957741354026,-0.0010108385925812005,-0.0004170387289100631,-0.0005135195550156019,-1.7049951945797674e-05,6.066804098804094e-05,936.7502220336959
2002-06-06,0.00047419434813064215,0.0005392330767137104,0.00038293005839894743,0.0003123117000115819,0.000478183497067688,0.0005932847553742658,-0.0008912920598964285,-0.0010018488322626133,-0.00044210293534531915,-0.0005247549058819822,-4.499299474915616e-05,4.2233891258767445e-05,935.4329325680351
2002-06-07,0.0004340043839341614,0.0005144531477691907,0.00037733573988974785,0.0003113649271652611,0.000633882173086062,0.000677754210505929,-0.0009117344428353252,-0.0010099412539548124,-0.0005229149638421815,-0.0005678772998030206,-6.231357474123691e-05,2.9695128584155814e-05,926.8117286814512
2002-06-10,0.0004465407503193125,0.0005189907866414244,0.00044187370531226125,0.00034958679834527605,0.0004727177578939721,0.0005860478603227482,-0.0007744061777295518,-0.0009299155041377421,-0.0005805836026578429,-0.0005988144162631278,-5.098958067789097e-05,3.319528802113698e-05,928.2847731279576
2002-06-11,0.0004895520486822414,0.0005406761285081669,0.00042725713978248713,0.00034428248710036537,0.0004110338121123898,0.0005483186600794237,-0.0006180887366504992,-0.0008383222569963136,-0.0006640182519826358,-0.0006446129732128051,-8.673109755399771e-05,1.0768731255465947e-05,934.3658452524555
2002-06-12,0.0005463706897315788,0.0005704269575183554,0.000346455392542744,0.0003022830275176059,0.0005064043806752797,0.0005967062956186651,-0.000739371752729763,-0.0008984828932254827,-0.0006043965007543353,-0.0006123637165524392,-0.000105268187223366,-2.3743935855681825e-06,922.5185249009133
2002-06-13,0.0005287263785781969,0.000560079935854089,0.0005585659582060961,0.0004193918671361272,0.00041044664605479925,0.0005416382506029824,-0.0007495808094552564,-0.0008993303639354588,-0.0006550077302249964,-0.0006397570975482493,-0.00014616370984563948,-2.7756509165016915e-05,914.5601081668632
2002-06-14,0.000497752664247385,0.0005423953042619152,0.0006728404981219363,0.000485326576906131,0.00048156262975422034,0.0005762851576101794,-0.0007055486344883195,-0.0008711061389008213,-0.0008116770913703887,-0.0007250057191429069,-0.00019619904421347897,-5.83111514078792e-05,889.8845424780286
2002-06-17,0.00047750896209575676,0.0005302371140871614,0.000736865958853158,0.0005251208653003702,0.00035649614953180316,0.0005064142724157367,-0.000538695537927141,-0.0007767557334823515,-0.0010163273896735656,-0.000837359411888908,-7.527101269720451e-05,2.6035727423463284e-06,907.7930513394929
2002-06-18,0.0004470434141663958,0.0005125116454332449,0.0006983075973188656,0.0005106519346210635,0.00028958300714109397,0.00046650728902929064,-0.000475436088178283,-0.0007362726279216355,-0.0010232644720123538,-0.0008461709941929981,8.118365124691847e-06,4.476579680601962e-05,904.9844907806307
2002-06-19,0.0004750519160829104,0.0005254497347833429,0.0009553237506746584,0.0006516608773586004,0.0002849492296301421,0.00045905993291027653,-0.000602562413457822,-0.0007960230444488991,-0.0012636028243879834,-0.000978075496216367,7.088239309484855e-05,7.686946698386595e-05,892.1595593791009
2002-06-20,0.0005071125369430986,0.0005408346563870517,0.0010683675041681018,0.0007193567375807931,0.00040129205973618977,0.0005151345113565787,-0.0007767901777585663,-0.0008818765901912294,-0.0012178970352931427,-0.0009621130296916539,-7.816137389867481e-05,-1.3656239674334932e-06,874.3686952372115
2002-06-21,0.0005511137731194082,0.0005627696524620969,0.0007959018322364147,0.0005874037394177142,0.0005364444975514788,0.0005822256118726973,-0.0006393547827308368,-0.0008075502522808377,-0.0013299841464722692,-0.0010274299355417108,-9.020809111143364e-06,3.244377423149359e-05,872.5360887604554
2002-06-24,0.0006672219421034753,0.0006223252135033374,0.0007825388309139782,0.0005862109329876007,0.0006677358848036396,0.0006486781551287409,-0.0010191889042619469,-0.0009988246052391144,-0.0011637009080030674,-0.000949950457895217,-5.137438271420271e-05,9.469874639429174e-06,856.0509153090575
2002-06-25,0.0005861583547157723,0.0005820538357890425,0.0007095151354855653,0.0005541489691287074,0.0005797389729311099,0.0006041598319602579,-0.0008600214766699696,-0.0009179190925515524,-0.0012773842985369826,-0.0010139096204085881,0.00015316176546862703,0.00011249884563438303,869.8667135036254
2002-06-26,0.0004797686093565687,0.0005281232853925367,0.0009219755668335954,0.0006662258609390903,0.0003964251581935271,0.000510392454202715,-0.0007104645661219628,-0.0008404024913447429,-0.0014617780082065875,-0.0011146234616699522,0.00026497277327902137,0.00017038124905452892,852.6541311523217
2002-06-27,0.00026585838824963194,0.00041898371435599433,0.0008364665425097597,0.0006298866350455762,9.823787082875192e-05,0.0003570200086759002,-0.0004369037679360866,-0.0006990241192589423,-0.0011953047591848809,-0.0009894598540585,0.0003674193246534201,0.0002245434144651664,862.4749797849918
2002-06-28,0.0001432433972086838,0.0003535865162080821,0.001040780952320641,0.000737584051637707,5.4155060660366635e-05,0.00032816276414079725,-0.0001443095324969543,-0.0005456776887182888,-0.0016220309100397393,-0.0012084744195222771,0.00045072966914762454,0.00026999629055884244,876.6602818170973
2002-07-01,7.136242894383359e-05,0.0003123922250392349,0.0009073921681512722,0.0006791645992713678,0.00013482032471722402,0.0003611352099181913,-0.0001140897275615848,-0.0005202259743884712,-0.0014616141318978904,-0.0011394891928308926,0.00039685383050540427,0.000247915076822355,879.3180582987579
2002-07-02,2.9430360207917436e-05,0.00028548927270106777,0.001117747037053671,0.0007888670917410891,0.00023985851222331806,0.00040715191820314337,-0.0003050959502448654,-0.0006040440282010609,-0.0014896318691935348,-0.0011616125322281303,0.0003203345183084452,0.0002139821730476088,863.3366030832858
2002-07-03,0.00011893848987346713,0.0003228315137127707,0.0012265989230792027,0.0008506177149639826,0.00032829348369297257,0.00044623318393671296,-0.0005006952326463651,-0.0006922969603310285,-0.001609405019029999,-0.0012286947195845643,0.00031897285777392773,0.00021602854921500794,845.9649518153738
2002-07-04,3.516092375187902e-05,0.0002768837402448148,0.0011138237794450126,0.0008052184316944916,0.00027305586704587837,0.0004163553397336754,-0.00033275606990417666,-0.0006056825310695163,-0.001531302989246927,-0.0012002970894671912,0.00034283902829657055,0.00023025262091126177,852.1868662097853
2002-07-05,-2.435539702037896e-05,0.00024203584591732182,0.0009286529418861014,0.0007233962634527261,0.0002317032593942402,0.0003927608447081976,-0.0001036148044616053,-0.0004880100088065325,-0.001496684772413028,-0.0011918541220537254,0.0003847759963264153,0.00025335955008758305,873.6280305942548
2002-07-08,-6.512331191708033e-05,0.0002158213699461028,0.0008872253558953384,0.0007085938308892234,0.00030326678179387693,0.0004231433563257134,-0.00018731118830002014,-0.0005186686043686464,-0.0013536633084055153,-0.0011307099978442835,0.00033873603084033914,0.00023450450306387356,871.8617028327523
2002-07-09,-5.5651287238833995e-05,0.00021341400587096212,0.000910473140608492,0.00072409951294329,0.000451548914977572,0.0004909832999103391,-0.0004679840564363368,-0.0006445016961818101,-0.0013962278365584001,-0.0011565316303557757,0.00045370217383145113,0.0002919656647865014,863.2951788862525
2002-07-10,-4.501540463779249e-06,0.0002310976803689359,0.0007635169876446288,0.0006589374904870081,0.00047010664939433716,0.0004988229590848222,-0.0005131669470662647,-0.0006616190802851441,-0.0012590460928281245,-0.0010973118388651671,0.0004461469469244547,0.00029233884129584853,849.1181616935537
2002-07-11,-0.0002535324843334625,0.0001079557319977663,0.0010302830433983044,0.000787260535619242,0.0005675306123896779,0.0005440624171044834,-0.000699365653200664,-0.0007458097577073466,-0.0012731484241308543,-0.0011078882944040136,0.0005076638841019201,0.00032507946923161644,821.7500231975503
2002-07-12,-0.0003578282466960397,5.0366654531758984e-05,0.0009300397145526201,0.0007461376458074868,0.0005148988506202244,0.0005199620517916429,-0.0005146529189414045,-0.0006581249343744012,-0.0009985838402060063,-0.000983195866923287,0.00034208192767928104,0.00025187923317597543,822.2106602685612
2002-07-15,-0.00032315066205568384,5.675751908954658e-05,0.0009979512594679133,0.0007821733019692536,0.00025937089876284104,0.000400802402527424,-0.00046109481254352265,-0.000629742940102938,-0.0009087428314739851,-0.0009417112083750732,0.00036338296770880473,0.0002639599930145305,791.7953578387836
2002-07-16,-0.00025009134348406083,8.157107008394285e-05,0.0006952152983855782,0.000647093996060109,0.00047324464778741165,0.0004964932585002378,-0.00041257145396599395,-0.000603265819480864,-0.0010766762062485386,-0.0010187018028867713,0.0004905656113487556,0.00032522198872313656,783.9148185951565
2002-07-17,-0.00023694504997193766,7.980361995098864e-05,0.0004380134317155611,0.0005297995729438215,0.0006068727951886714,0.0005574744093981137,-0.00011679903417931432,-0.0004625801673636814,-0.0011706508752657527,-0.0010633396873003492,0.0004119815548860216,0.00029293664276159014,799.9608955580003
2002-07-18,-0.0002817858766703067,5.1855763607384536e-05,0.0002596971657396313,0.0004460089886127382,0.0005278029545545164,0.0005224295552048536,-0.0001827562274568623,-0.0004846806708953463,-0.0010033499554884834,-0.0009892549508824428,0.0006250991692284105,0.0003932991852128909,813.0658545314758
2002-07-19,-0.0003296387865659345,2.2307559185989662e-05,0.00022642614781122024,0.00042652695319957866,0.0006588290662412135,0.0005822102796223704,-0.0003403255167768715,-0.000549398261537065,-0.0009108575525350552,-0.0009474713503472992,0.0006314777231554683,0.0004015952896388874,788.5361020161985
2002-07-22,-0.0004492821463566831,-4.000087740667119e-05,0.00020608850097524558,0.00041269381410277396,0.00042467037998515444,0.00047795218789209535,-0.0002290078754928077,-0.0004941614214772997,-0.0005111395932896317,-0.0007656301955076546,0.0005394287416344083,0.00036522720910373615,765.1214888850594
2002-07-23,-0.0008091776289093424,-0.00021148596708087529,0.0007466279998272152,0.0006513949126856876,0.00029884713641477074,0.0004200612611879778,-0.00022397945153867767,-0.000485808560969677,-0.0006788424551000957,-0.0008353158550552572,0.0006248858898297196,0.00040771473107584563,753.8988454247802
2002-07-24,-0.0007864984695396453,-0.0002149635369249869,0.0009640815860444014,0.0007509863276027336,0.0002821992003123267,0.0004098372560831357,-0.0001743865107570241,-0.0004576168443760835,-0.0009186485295815757,-0.0009391778255882821,0.000567703505556598,0.00038705249839220227,734.5338617956229
2002-07-25,-0.0005613953461518931,-0.00012760239242149402,0.0011811404654439442,0.0008525561269682548,0.0006885574239965683,0.000588045521136058,-0.00012623999520034373,-0.00042973618376575517,-0.0015815272175487775,-0.0012341392969086862,0.00026590758869565355,0.00025664703616198913,748.3728575405294
2002-07-26,-0.0006697275664101818,-0.00018541581001539875,0.0013016523401799568,0.0009133983714400693,0.0007110535839923378,0.00060028613452634,-0.00010130510497493103,-0.0004118384840721488,-0.0016743507891668463,-0.0012831283780156929,0.000280609154315419,0.00026337449036777804,748.4457641273082
2002-07-29,-0.0005343613409894971,-0.0001365484690299635,0.001089734150712686,0.0008286049788516282,0.0008356363362113902,0.0006577321469427758,-7.565242929320828e-05,-0.0003935617207095048,-0.0017697452362396599,-0.0013339822356914655,0.0002953993069242179,0.00027028587663498275,779.194117101234
2002-07-30,-0.000529620496875365,-0.0001433315319076396,0.0009797386422448677,0.0007861343334051535,0.0004627009222788586,0.0004979733385013302,2.2373898263025798e-05,-0.0003434431392983309,-0.0015228298173464692,-0.0012352934677300675,0.0004723151846473357,0.0003485136054015762,781.1062580362943
2002-07-31,-0.0005319241927958968,-0.00015289748843460468,0.0009903707110056669,0.0007950693161320556,0.0006832158825839411,0.0005935325867140928,-0.0001506892237108368,-0.0004109468483721083,-0.0017034712462217568,-0.0013205852441583923,0.0005560989249910389,0.00038786112856018494,785.414374527764
2002-08-01,-0.00040085790830716696,-0.00010426046122679194,0.0008731395251434764,0.0007483992125411726,0.000542804692095182,0.0005344559112947223,-0.00021260460604294223,-0.0004321332925780181,-0.001453076104504056,-0.0012201471550495363,0.0005218604592267894,0.00037668118992753054,766.4702607404658
2002-08-02,-0.0004847734099029228,-0.00014707937883738206,0.0012288741765565515,0.0009050912326890034,0.0008024927924590896,0.0006470288668828402,-0.0003942181320104275,-0.0005059215246070954,-0.001654767109628756,-0.0013125423414154555,0.00031559438281691043,0.00029059392004144306,761.8589191267115
2002-08-05,-0.0005435488929609007,-0.000179763588272849,0.0016708607873588256,0.0011025615298721992,0.0008981171928128767,0.0006916142630248089,-0.0003921529399807562,-0.0005025961375128568,-0.0018051468300057383,-0.0013847889425909832,-5.918041593932945e-05,0.00012968405199450918,739.1468603772585
2002-08-06,-0.00047647654876016994,-0.00015889029385532407,0.0016659054523685962,0.0011127647645925102,0.0010947663395995224,0.0007804302608896578,-0.00020098050912598176,-0.00041821279317367176,-0.0022522807197927147,-0.0015856687109443537,-0.00011138295622373669,0.00010319899841272151,753.5641379127505
2002-08-07,-0.0003386812328753514,-0.00010691088609415307,0.0013197469617041004,0.000976904908564405,0.0010071017675496664,0.0007497850384910534,-0.0002815388729666802,-0.000447919862428206,-0.0019968437870725455,-0.0014909935491348697,5.32553707282452e-05,0.000168862925049987,752.1755988281923
2002-08-08,-0.0003632343774127311,-0.0001223271015213895,0.0013309499143771867,0.000989031494888837,0.0010700324657970826,0.0007820648849666724,-0.0002616038510871319,-0.00043587140705733137,-0.00208380362384457,-0.001538826909924818,5.149921267795002e-05,0.00016563317646214816,765.7246251938653
2002-08-09,-0.0003892913373624743,-0.00013850682581116936,0.0013305262282835482,0.0009961611646518635,0.001089189795728942,0.000796329964261526,-7.150897699267984e-05,-0.00035167857837253353,-0.002192188930107531,-0.0015963563519187218,-3.075373505162463e-05,0.0001283755296906926,770.5530296000742
2002-08-12,-0.0002704411213466914,-9.374385195184773e-05,0.0012798394874898658,0.0009819093126621399,0.0010497821193669952,0.0007859494806262325,-0.00011743990059997942,-0.00036507879670858476,-0.0020912737951848856,-0.0015664948649243078,-0.00010655640452544798,9.303687472618536e-05,761.5606649080714
2002-08-13,-0.00021498188639895694,-7.420465688171174e-05,0.0013667038111790702,0.001024684122352225,0.0010672112163451221,0.0007988537180254078,-8.985344696892476e-05,-0.0003482535324066705,-0.002167220711753595,-0.0016094909748097129,-0.0002382477470529291,3.352663361458708e-05,765.6616604143744
2002-08-14,-0.00018485865631935977,-6.457834507634229e-05,0.0013804531444092188,0.0010376436425690418,0.0009727706540905124,0.0007650264487348474,-0.00017461863116153802,-0.0003782455051438758,-0.0021033596575687147,-0.0015945498553025393,-0.0001670001710574432,5.758497507463617e-05,757.7247842627818
2002-08-15,-0.00019394600538095319,-7.08874184743872e-05,0.0014057810951633445,0.001055386942586925,0.0008466815456990201,0.000716879237715443,-6.344053539606025e-05,-0.0003276727476844665,-0.0020178166077326146,-0.0015696070599908398,-0.00023798950726362523,2.330829690007592e-05,771.915057198531
2002-08-16,-0.00021097135913004803,-8.052169231305324e-05,0.0011067047208189217,0.000938650323463447,0.000847320444821629,0.0007198571853421032,-3.7257404436748224e-05,-0.0003112891408299463,-0.0016562146043265838,-0.0014289785401979832,-0.00025027282255366034,1.2751809556400083e-05,774.0691154442662
2002-08-19,-0.00024668484921036484,-9.79942141308947e-05,0.0008657182562992022,0.0008425672816201078,0.0009084467730335452,0.0007477686690412856,8.11874204332601e-05,-0.0002566420249978736,-0.0015856240378828578,-0.0014045383537458814,-0.00020175599298488697,2.7325823101517927e-05,788.9536579222947
2002-08-20,-0.00019087870566603652,-7.810256867977914e-05,0.0005854834296423322,0.0007276840908936055,0.000835700431855335,0.0007211517847316548,-0.00010711756500618073,-0.000327158713437319,-0.0013200444006374438,-0.001298961618138377,5.4554564264327794e-05,0.00012809201054551756,784.6140590410796
2002-08-21,-0.00019032465532697307,-8.020332103928145e-05,0.000259791016536566,0.0005911680373658999,0.0006971836433455221,0.0006667045907234512,0.0001176069463744837,-0.00023044716973558507,-0.0012146633746097754,-0.00125617546704159,0.00023482105397995171,0.00020050915552554326,793.3495937114756
