date,principal compnent 0,principal compnent 1,principal compnent 2,principal compnent 3
2008-08-29,1.2742557026037582,-0.5669956022840785,-0.3997812565643696,-0.7142889498879458
2008-09-01,1.2353554958400808,-0.6387686128333284,-0.46909435395164994,-0.899343457961455
2008-09-02,1.633684055362922,-0.022156994019146187,-1.188560332540972,-1.2469207029417029
2008-09-03,1.7180800066297013,-0.3762545472948782,-1.3269072311385173,-1.0268405352559828
2008-09-04,1.3238552823190388,2.65789929762708,-1.0166082291593177,-0.4579710049057432
2008-09-05,0.9561389089829615,0.39618617841752346,2.113368254212728,-0.5553756256816211
2008-09-08,0.9532759531565789,0.23899802393971917,1.7617485689504715,-0.34756888583336865
2008-09-09,0.616736132215915,3.0540400100189875,0.17660396690220592,0.38306301615546495
2008-09-10,0.5152801463801082,0.6374250634769177,1.5819936969908321,0.3760520943350677
2008-09-11,-0.015085559357541231,0.06491484451330694,-1.6918461710036314,0.4984827750733235
2008-09-12,-0.34543320596665544,0.21778178560051473,-1.204679936146958,0.7546832144983712
2008-09-15,-1.1944241994211628,3.331105042382259,0.4438997679430675,1.0865524119848906
2008-09-16,-1.6854720341853584,-0.2140080711418683,-2.0536240082934554,0.637873185650151
2008-09-17,-2.42265181300135,3.733337137637283,0.10573900728166326,0.9542370156665206
2008-09-18,-2.101716799215193,-3.4718850735010784,3.166041156628767,0.21828405445544896
2008-09-19,-1.5108396821032875,3.6426334811434335,2.050230551454063,0.32475135731549376
2008-09-22,-1.667430656041884,-1.0395192492362502,1.155264054049826,0.7580533299286428
2008-09-23,-1.869546739230851,-0.8147725516628355,1.5307049713339713,-0.49780801548022907
2008-09-24,-1.8725421900716968,-0.16589833800586598,1.6426419473245,-0.28819200780802057
2008-09-25,-1.5391436726278385,1.0341490487386473,1.074638652415306,-0.26647613790822455
2008-09-26,-1.8155543871489046,-0.3894604267576971,0.8981381257748494,-0.30357225947397926
2008-09-29,-2.1551122731800914,-3.1359969306001036,0.9153938474300244,-0.4268641014236628
2008-09-30,-1.659332380133652,2.5732788286441384,2.001570173340651,-0.1261388454204466
2008-10-01,-1.6657274596744658,0.5674046046934339,1.4321025204210303,-0.32111872260649155
2008-10-02,-1.9425804295199631,-2.114189926147102,1.8622109987343143,-0.5748400525832069
2008-10-03,-2.1704353307412623,-0.848365721085211,1.5177039513823525,-0.8077092897506832
2008-10-06,-2.7882489739176264,-3.0796133586005654,0.989737725490889,-0.9165672987888484
2008-10-07,-3.0905187855523275,-2.906157333653314,1.1927359618088842,1.5941714370606197
2008-10-08,-3.148301748535745,-1.368599543602699,1.7754785077981405,2.063216283518991
2008-10-09,-3.7141068729419673,-3.432038333956472,0.9336489849361279,2.0772584379427337
2008-10-10,-3.64993827062217,1.6893641529562382,1.9365205540751427,2.2723209126331407
2008-10-13,-2.799179904461432,2.8414074557212277,3.241044650766107,2.2547340938030627
2008-10-14,-3.1073681357070306,-0.09952432966984924,2.679979234590529,2.3668988674342453
2008-10-15,-3.7860051997735638,-3.224441969657497,2.0642151469746888,2.738905921446043
2008-10-16,-3.430869025399898,1.3041690092536837,4.254871580489268,2.083544068328343
2008-10-17,-4.2091749355444925,-1.1541084022986718,4.402078840592783,2.3909270816978268
2008-10-20,-3.883031919499836,1.729532969008739,4.704941581927219,-1.8986636425391956
2008-10-21,-3.960469001179228,3.024483097165195,2.318962145422183,-1.5618319217683694
2008-10-22,-3.4235679055551325,2.770269104821526,0.13841424886208908,-0.6886139201165348
2008-10-23,-3.264260079842942,1.6791322183248998,1.3980704006493132,-0.41968254861277965
2008-10-24,-3.489145900414583,2.5215708226079037,0.017360727004528207,-0.3554161834895909
2008-10-27,-3.7880096132847245,2.4718282907579976,0.2723575186773485,-0.49328880610889425
2008-10-28,-3.5151553796861306,-0.3976922473068426,4.313927108288898,-0.586614913369776
2008-10-29,-3.834864385486729,2.026868294482499,1.66720082841825,-1.1137141779302413
2008-10-30,-3.3995391173286693,3.178449066974598,1.5832400727380886,-0.9164312988933334
2008-10-31,-3.1659606344146094,3.3664911446162766,0.5326410600177859,-1.1832467535173978
2008-11-03,-2.918022463407099,2.7887502307469054,-0.5468907083428164,-1.6091608131218884
2008-11-04,-2.0027719168267906,3.6138347919656377,0.85145056985815,-1.3272344998975998
2008-11-05,-1.969995605487123,2.4650943205048153,-2.565907534102068,-1.81388317791182
2008-11-06,2.1288927786313514,3.58190126608385,-2.419926818872305,-1.4728105645323664
2008-11-07,1.776678362547318,4.816075220835084,0.8320409273678558,-0.8688630892654261
2008-11-10,1.6241518547671754,4.712918244508128,-1.000144511669956,-1.2851933397157405
2008-11-11,1.6554732001577352,5.017598428967642,-1.4723591235245814,-1.079103942777512
2008-11-12,2.6845593543276336,5.772995005838099,-1.8202617079131524,-0.5145833540749553
2008-11-13,2.124081202309858,5.3799255162394894,2.8032269074900347,0.202080729864417
2008-11-14,3.298978952325044,5.089024269619342,-1.6462915536620424,-0.5879465573852178
2008-11-17,4.229585379304494,4.892559369394217,-0.9914511027410857,-0.3227853972434725
2008-11-18,4.902921943545598,4.234224561850652,0.1277555483865098,-0.3647368020378595
2008-11-19,5.266705139212735,3.261395546149746,-2.086187175934966,-0.9737814099973631
2008-11-20,6.160617965056521,2.9484864237905075,-2.496721836096722,-0.7804360686319324
2008-11-21,5.47538682449459,2.0309098203317384,2.902715373035959,0.00784679040647168
2008-11-24,5.328881606365103,1.7251545667990262,3.8080926924182807,-0.34963975158893024
2008-11-25,5.047158154737711,1.2405745969257236,1.7068530836803977,-0.8345097608579486
2008-11-26,4.9952426304107025,1.306246258003938,2.709316331720571,-0.7667954935671156
2008-11-27,4.910597023387383,1.393793096517046,2.569627700500148,-0.6378927455761021
2008-11-28,4.782412161368995,1.365419581428548,0.9149996267347053,-0.8148556810207231
2008-12-01,5.218769221824583,1.229297805547242,-2.4352281033867373,-0.7388791616204202
2008-12-02,5.057880681909644,1.6669531890189206,2.2279015364281016,0.04384795830064433
2008-12-03,5.178609777094341,1.9941024662247422,1.5898656321525104,-0.2111537669998292
2008-12-04,5.336351962264974,1.8788462933316155,-1.477840760440918,-0.18932601923033535
2008-12-05,5.524551295887416,2.4781047359006845,1.9208535182613058,-0.24160324531885893
2008-12-08,4.552119731017998,2.4385848241741277,2.1810641027098634,-0.7037896411242793
2008-12-09,4.063959414024954,2.237595381465394,-1.053063065324169,-1.0045940525749877
2008-12-10,3.834368363527142,2.925543966495149,0.8014939108978957,-0.60412526816748
2008-12-11,4.071873844623803,3.1119725769984434,-1.7597647271836618,-1.070829564943426
2008-12-12,3.8592528214269617,3.382951566781993,0.9234717872091008,-0.4354932029142811
2008-12-15,3.891743786896233,3.350479110243644,-0.986505805510151,-0.2316979267264792
2008-12-16,3.677879924003692,4.036895096917217,2.060968571968175,-0.23390631379374982
2008-12-17,3.4910843866023926,3.911438269006386,-0.3298699148891364,-0.7049913635853585
2008-12-18,3.0050948478718453,3.7303613892561285,-1.6536588112831065,-0.5056732227768156
2008-12-19,2.70421037044939,4.210549003479782,0.19861874023507567,-0.5726683663058326
2008-12-22,2.2577459945887743,3.8027983067022038,-1.2789767321070424,-0.9513049730511278
2008-12-23,2.5479490235514035,3.470646011933621,-0.6017549709131388,-0.8583446398033724
2008-12-24,2.681979342192215,2.96428437790298,-0.5280434352409273,-0.9917221000491806
2008-12-29,2.7172013059603906,2.504309437388734,-0.34155005106950304,-0.7978749069588741
2008-12-30,2.6994159063960987,2.661484530167515,1.3330537788165528,-0.9960857108461538
2008-12-31,2.729089124122041,2.6001862307249577,1.3058280753136033,-0.9973341929978646
2009-01-02,2.1692600695799324,2.836759169880853,1.4630323360264248,-1.2159267268486593
2009-01-05,2.2748766842183197,3.032281093631361,0.4216708821112749,-1.2921082391314989
2009-01-06,1.9300377248665483,3.3590715231069996,1.4760115934112932,-1.109136698973901
2009-01-07,2.2624326822300014,3.2985479730785543,-1.6005450470405058,-1.1244204355816905
2009-01-08,2.427027565748182,3.8747125491466052,0.4497649063251366,-0.7900568445069197
2009-01-09,2.8470662800276068,4.024362355330329,-1.3814013029559205,-0.6797706574233887
2009-01-12,3.293491834063064,4.016544382586422,-1.8175678526332122,-0.0571627005115343
2009-01-13,2.528289554918001,3.9992470112139777,0.1656657628319394,0.8528595145475526
2009-01-14,3.596212463883448,3.3544510912570105,-2.54028988346641,0.5241012101556854
2009-01-15,3.5712314647341397,2.855159089969733,-0.4141854810398417,1.1860177577037727
2009-01-16,3.4414074898381197,2.522508165167965,0.3606700125900384,0.07121023221897389
2009-01-19,3.4158021403620804,1.6653689810192376,0.38192925473834965,0.08783571710796007
2009-01-20,4.0896689179317764,0.5626396144893615,-2.6701504388928408,-0.14822834565574503
2009-01-21,3.0872101275637243,0.3904703238573594,2.678168251842089,-0.3549031101839223
2009-01-22,2.938211998388974,-0.438190013517794,-1.0272159595450627,-1.0803812402203354
2009-01-23,2.96332581503439,-1.0519031200458937,1.3052863949587565,-0.6979337533607184
2009-01-26,2.524837724494072,-1.447221869422185,0.6166608670587146,-0.9785658666261127
2009-01-27,1.8887462626348457,-1.717772217397104,1.3665939338993105,-1.1463408464718425
2009-01-28,1.5721584504424078,-1.2740199342865721,2.8800293502333987,-1.2759329104566355
2009-01-29,1.72828474784523,-1.2703615113937943,-1.1585276972752354,-1.9655917795157305
2009-01-30,1.086102343907165,-1.3230031527586184,-1.179335045932479,-1.391430689060018
2009-02-02,0.7708279382102988,-1.3446956302344788,0.0768753047489259,-0.9746364463269156
2009-02-03,0.6852697017378787,-0.9854813869065339,1.0453134836689133,-1.1396858077562597
2009-02-04,0.4146179471990158,-0.7003096225057135,0.019997270290187854,-0.9069072721758302
2009-02-05,0.3032328402696104,-0.07281428933643308,1.8612738855042188,-0.6479107642643113
2009-02-06,0.6650143895823564,0.9091402116885617,2.9866095282940983,-0.6640709615681222
2009-02-09,0.4393928123888725,1.5158725320745547,0.8063200538408778,-1.054782084638319
2009-02-10,0.5831164047290065,1.46094386159458,-2.7510370386028655,-0.48704151838141224
2009-02-11,0.7688026006105199,1.9360458827127744,1.0002064952254468,0.012243802022071013
2009-02-12,0.27158005676659586,2.160675901587663,-0.02216902451004149,-0.17946575006307663
2009-02-13,0.8082414516286917,2.3865335846435,-0.6792402469529467,-0.07300273161843934
2009-02-16,0.759865159845433,2.690947406506624,-0.7084503543868194,0.07132021783058921
2009-02-17,0.43633265214790484,2.198768982813678,2.6686447681088525,1.0546219412733042
2009-02-18,0.6674989068870703,2.148068033116588,0.8504545169493662,1.0494677772129668
2009-02-19,0.968287675315702,1.9550985668911882,1.1940405981917468,0.6636746860102707
2009-02-20,0.8949823169862768,1.1195083288828074,2.0628330160578576,0.466780203508689
2009-02-23,1.3135829315883485,0.243256320515037,1.4054280227090274,0.7121861796905065
2009-02-24,1.0973218666695423,-0.2192630946782423,-2.8986096676229365,0.9578993733711361
2009-02-25,0.7443889246703927,-0.6865571616575173,0.4128446005798027,-0.2005313482790912
2009-02-26,0.8841323602932033,-0.9139440128304255,-0.26257335207290267,-0.7021365653911233
2009-02-27,1.0634004727377495,-1.4180644489487397,-2.0968684689659156,-1.3817809537538874
2009-03-02,1.1343159108454632,-2.2369184699226556,-3.1886702971664214,-0.635394616665631
2009-03-03,1.511396226777466,-2.3886239902376762,0.15334356351758674,0.03227465093595441
2009-03-04,0.9833744151181488,-2.260835345875253,1.4873345918107632,-0.4495200477491548
2009-03-05,0.9062369613045694,-2.8371346146582734,-2.6196543362757563,-0.5903323915690207
2009-03-06,1.3483531417130246,-2.53672608805104,0.2946450352283076,-0.5136705913199373
2009-03-09,1.4881145702396226,-2.509587333360672,0.40749671800926696,-0.43476907013774163
2009-03-10,1.338484422176059,-2.0394935995569337,4.20239098123878,-0.36659236018019703
2009-03-11,1.186819074874897,-1.8317220428210579,1.4172944188361034,-1.1081154274526874
2009-03-12,1.1039802824491443,-1.7385272261768943,3.5196592464603134,-0.5549305286346885
2009-03-13,1.0404786958316337,-1.4595483030942715,1.3276861024539044,-1.0133188658654884
2009-03-16,1.6701299385678685,-0.9553583957901952,1.372948515536702,-0.8059830091830652
2009-03-17,1.2194598193481676,-0.485471204892607,2.951062748234742,-0.7080288381837909
2009-03-18,0.38832333176603956,-0.501201286830174,3.7768008169497183,0.07495076214109651
2009-03-19,0.9272476358291026,0.17071058813148027,-0.313447953037277,-0.3748645022676398
2009-03-20,1.2160621485442387,0.7833607528549192,-1.688433199257524,-0.03685401001297557
2009-03-23,0.9120347005177828,1.637615322106993,3.9663785191183516,0.6304102999385138
2009-03-24,0.5007080679144007,2.3025789701500945,-1.3780781552059087,-0.8187543670169544
2009-03-25,0.30457703887253634,2.779978203809182,1.7756853338614615,0.1708748877710419
2009-03-26,-0.1541582597386216,3.402541127900772,1.8042531666131818,-0.04701048966389005
2009-03-27,-0.20937858671012574,3.7813000508892056,-1.476496709189371,-0.5146090653361098
2009-03-30,0.018908707517099277,3.635288400060658,-2.2398815338778637,0.05440344601682457
2009-03-31,0.29290415121955327,3.8231878914365027,1.789966778042426,1.1907357535402776
2009-04-01,0.19051123919210458,4.356105188106519,2.0968591201150386,1.198657164564726
2009-04-02,0.14437672711608943,4.837935262376706,3.099987664508381,0.9343038718954488
2009-04-03,-0.09322196484925135,5.001730170104225,1.8072213128519488,0.39714488811949394
2009-04-06,-0.3580539472351604,4.737544557255368,-0.8141479371876109,0.1566739918980566
2009-04-07,-0.4821061768288034,4.664098223683443,-1.4116540219074747,-0.12575318885031936
2009-04-08,-0.6847313445087171,4.716906682594726,1.1135740448497518,0.1985480558824437
2009-04-09,-1.4660421119177318,4.843709979333724,3.2459269733376215,1.0671439657317883
2009-04-14,-1.8376139720867128,4.5948990826565765,-1.0343293866599228,-0.16076507123473946
2009-04-15,-2.1676098213740693,4.959540919238659,1.2403029121336815,0.5139083015533881
2009-04-16,-2.7098231668318635,5.012859838683792,1.7119573325583735,0.5400183816509374
2009-04-17,-3.245876618494555,4.714072111444532,0.6313867620217062,0.17032786336009442
2009-04-20,-3.0513039699700797,3.821977690369204,-3.155454540021042,0.3093112420261163
2009-04-21,-3.2272885093240125,4.173492123055534,2.616059011261061,0.8464914064342913
2009-04-22,-3.3109250234568037,3.704777171460265,-0.5338807983010101,0.49690485099925724
2009-04-23,-3.6680417372190104,3.6339251004621937,0.8875652687982238,0.5332772315494382
2009-04-24,-3.83577268734321,3.708206975429593,1.6617913061059115,0.8687974926422267
2009-04-27,-3.8136389515339597,3.0982228924064037,-1.5942618305757634,0.7712581259624354
2009-04-28,-3.9888865876567907,-3.1311486997425373,-0.6647295402641155,1.0974070719907416
2009-04-29,-4.303888808206506,-3.438775997286076,2.3535907653858,0.1509123973967414
2009-04-30,-4.506800486499029,-2.886847507353868,0.3515027391569884,0.06443881224587124
2009-05-04,-5.123581348212871,-2.754660758949997,2.951598738437863,-0.25657317536004065
2009-05-05,5.4084929066949705,-2.118022926031333,0.30011551348707793,-0.14815882864901772
2009-05-06,5.968725533409448,-2.210619877417882,2.151683464799132,-0.16585646357246578
2009-05-07,5.768303574481491,-1.7546363365250521,-1.4472376725054292,-0.017276769139810345
2009-05-08,6.658592704071279,-1.7919233392262348,2.8731499548155077,0.00198863212233282
2009-05-11,6.084173887765778,-0.8554424809003413,-2.094019695768093,-0.27327674779833777
2009-05-12,6.044077442015901,-0.8003955528441695,-1.5872628332859262,-0.30772701692491855
2009-05-13,5.336773327596552,-0.4275462647796832,-2.8499271081827167,-0.3467393712920262
2009-05-14,5.539957063326283,-0.6128318000135052,1.7382721322327273,-0.14649505261304321
2009-05-15,5.2483403160840725,-0.020311826048678695,-1.5234533314990417,1.5378269712578516
2009-05-18,5.90910069784216,-0.24006734631837368,2.545307680499989,1.3277087572123774
2009-05-19,6.006556068952887,0.19301742762691756,0.44158582301771193,2.1772471645501845
2009-05-20,5.763874366163347,0.3072881325884276,0.03589255601265299,1.8757713655282169
2009-05-21,5.137117473001904,0.09122692465654203,-1.2529814361308673,2.2956477470135077
2009-05-22,4.939710862181367,0.34267984227491183,-0.6126778044502281,1.8352426295242712
2009-05-25,4.934094148345076,0.34878393824205123,-0.6080618598909905,2.038948532906934
2009-05-26,5.593069006144535,0.541897960116907,1.6830449862948023,2.2267059903426243
2009-05-27,5.505622931579921,0.5555691989471427,-1.6157271280177286,3.0279417523984136
2009-05-28,5.976448347508086,0.5390942406263692,1.14975789131113,2.1582733698201113
2009-05-29,6.210212430170516,0.8159399383099729,1.305412750150076,1.8321227108140408
2009-06-01,6.273281458720462,0.3438500750410677,1.3681153938037423,2.8911126978759887
2009-06-02,6.293325447486998,0.7179636676440766,0.0069259078179466586,2.7408256803686606
2009-06-03,5.686618180631332,0.8854748258771641,-1.9848177579058743,2.741947643105994
2009-06-04,5.768658304451165,0.3530292441365,1.4132484594393746,2.6505584274080274
2009-06-05,5.82520514042145,0.7428455794552623,-0.6716275235284566,2.7622186887690123
2009-06-08,5.828012223429297,0.8688837490325994,-0.18842365591167892,2.5257831909148303
2009-06-09,6.0637131422296155,0.8335761794053218,0.47458480509765566,2.5354303216065275
2009-06-10,5.896532874955569,0.739535010656894,-0.31589646995953796,2.4615003429004325
2009-06-11,6.476457558061658,0.6352884527986021,0.8074368264369297,2.313785094796194
2009-06-12,6.763882230305662,0.5330657053800957,-0.028185437407060122,2.554802762047923
2009-06-15,5.806473084894739,0.9313917575642198,-1.9123846616346947,2.462558231360559
2009-06-16,5.177962365604222,1.193896838558724,-1.4011626780934523,2.3247445977236456
2009-06-17,4.850477583565335,1.657775676004514,-1.1079440219566679,2.8115341390613344
2009-06-18,4.74967508099278,1.8085569723106882,0.7869312751446921,2.803151122662613
2009-06-19,4.795184298456333,2.111643281283454,1.4316853958902618,2.5994512110873638
2009-06-22,3.9460502776330624,2.9540785423282054,-1.8826978478633765,2.7102248333241565
2009-06-23,3.6675517132964432,3.1391270719061257,0.9510761627628352,2.6168208328274587
2009-06-24,3.809598847124633,3.2420191722996132,1.6911456445714073,3.0566282806896234
2009-06-25,3.9208171271534145,3.769005607402689,2.341664489755726,2.988953009070635
2009-06-26,3.64453069185712,4.362035364964203,1.0649146642012801,3.1983214876685913
2009-06-29,4.095801572949459,4.30385984225872,1.6759913750451267,3.293887815536105
2009-06-30,3.8738017066483894,4.226760031198549,-0.04974902446388288,3.4458981126983126
2009-07-01,4.2935740212215725,3.4677371493900133,1.1995137927545396,3.3137881797370667
2009-07-02,3.9524986777344613,3.244543979787521,-0.8550464574228944,3.2045565951377752
2009-07-03,3.956998309020385,3.221478484474925,-0.8807217087652601,3.146530190139148
2009-07-06,3.9899708456998475,2.8707935816084453,0.2409095523743216,2.9391387326781757
2009-07-07,3.73425469735136,-2.808925554607352,-0.724203685330574,2.750721400009744
2009-07-08,3.4597349133225723,-3.2304229707975596,-0.7250323590584101,2.4693493169068477
2009-07-09,3.482845711031335,-2.7541763303009543,1.6230538501777207,2.5798070334427283
2009-07-10,3.5088508155564218,-3.343117781573574,0.05641241390473893,2.505482143882482
2009-07-13,3.650960283450534,-3.210182270233717,2.6854662011549597,2.2079116829510497
2009-07-14,3.6629685112215054,-3.1491382190595223,1.5787946641882649,2.3786602483832997
2009-07-15,4.206913151502791,-2.950469024516136,3.3728020827529113,2.1377947125714525
2009-07-16,4.465501835459391,-2.9261399675257516,1.1173329778980816,2.3692526415642106
2009-07-17,4.647879682361866,-2.3185814679442007,0.5124465520930275,2.4123405201182995
2009-07-20,5.247253151584716,-1.7412823511377742,1.9128788161835,2.2120202220853615
2009-07-21,5.658598041990657,-1.357085964807909,-0.040203472089039786,2.403218683711381
2009-07-22,5.850240700737879,-0.25029550828768976,1.0797682880609647,3.0853441719429475
2009-07-23,6.4399570460271685,0.524188396848723,2.3743507276854303,2.6651405053470487
2009-07-24,6.834975405925731,1.0020078666764445,0.8987168215692206,2.777652588205719
2009-07-27,6.934839916054457,1.5786247239780433,0.7391530844027434,2.55921829951384
2009-07-28,6.777847673326271,1.8691267625934689,0.3268184020842999,2.2744809452938846
2009-07-29,6.673020573088178,1.7405210537884237,-0.2247560982093177,2.3489287984270892
2009-07-30,7.003263748752049,1.7426452776332673,1.0283500098455718,1.9998535414777985
2009-07-31,6.930589605529153,1.5164152626430927,0.8217512831599212,1.625380883724912
2009-08-03,7.083543249649423,1.7003718588430874,2.0286213060816767,1.4973955181320764
2009-08-04,7.156972518117232,1.469908579228442,0.873430517179938,1.730239373231374
2009-08-05,7.155856257670661,1.5728661215215796,1.660009477157832,1.561214582363859
2009-08-06,7.065921038118253,1.194818785912999,0.011728326127721294,1.6858118861065468
2009-08-07,7.744332988060519,1.2670712056694171,1.664185354939589,1.3460830242171986
2009-08-10,7.672951853705076,0.8607508931863628,0.18375308972957788,-1.575181653500777
2009-08-11,7.213010409496246,0.5373295710605808,-1.9387477602275756,-1.9893021704565583
2009-08-12,7.441155156533331,0.9227465135817674,1.19120459574555,-1.3202777292358527
2009-08-13,7.572138571282502,0.8827113488462318,1.1857098723517465,-1.2452437292888507
2009-08-14,7.267821381688633,0.8203676366584787,-1.4821915559590582,-2.2762954809100133
2009-08-17,6.547547751724188,0.42176343439253206,-2.4600670086264294,-1.7480064702011866
2009-08-18,6.806773567290397,0.5597909433624989,1.1632089729682578,-0.9134675660950503
2009-08-19,6.33367170713052,0.22567671366011263,-0.3586315992774596,-1.4008817661675537
2009-08-20,6.644004544123181,0.4892930411340177,1.3930490819761983,-1.071124951708137
