date,Value_ema_20,Value_ema_60,Quality_ema_20,Quality_ema_60,Carry_ema_20,Carry_ema_60,Profitability_ema_20,Profitability_ema_60,Size_ema_20,Size_ema_60,Momentum_ema_20,Momentum_ema_60,UX2-UX5_ema_20,UX2-UX5_ema_60,UX5-UX8_ema_20,UX5-UX8_ema_60,CSI BARC-BASPCAAA_ema_20,CSI BARC-BASPCAAA_ema_60,SGEPVBE-SGEPLBE_ema_20,SGEPVBE-SGEPLBE_ema_60,UVOLNYE-DVOLNYE_ema_20,UVOLNYE-DVOLNYE_ema_60,MRI CITI Index_ema_20,MRI CITI Index_ema_60,MRIST Index_ema_20,MRIST Index_ema_60,CESIG10 Index_ema_20,CESIG10 Index_ema_60,CESIUSD Index_ema_20,CESIUSD Index_ema_60,UX2-UX5_signal_20_60,UX2-UX5_signal_20_80,UX2-UX5_signal_20_100,UX2-UX5_signal_30_60,UX2-UX5_signal_30_80,UX2-UX5_signal_30_100,UX2-UX5_signal_40_60,UX2-UX5_signal_40_80,UX2-UX5_signal_40_100,UX5-UX8_signal_20_60,UX5-UX8_signal_20_80,UX5-UX8_signal_20_100,UX5-UX8_signal_30_60,UX5-UX8_signal_30_80,UX5-UX8_signal_30_100,UX5-UX8_signal_40_60,UX5-UX8_signal_40_80,UX5-UX8_signal_40_100,CSI BARC-BASPCAAA_signal_20_60,CSI BARC-BASPCAAA_signal_20_80,CSI BARC-BASPCAAA_signal_20_100,CSI BARC-BASPCAAA_signal_30_60,CSI BARC-BASPCAAA_signal_30_80,CSI BARC-BASPCAAA_signal_30_100,CSI BARC-BASPCAAA_signal_40_60,CSI BARC-BASPCAAA_signal_40_80,CSI BARC-BASPCAAA_signal_40_100,MRI CITI Index_signal_20_60,MRI CITI Index_signal_20_80,MRI CITI Index_signal_20_100,MRI CITI Index_signal_30_60,MRI CITI Index_signal_30_80,MRI CITI Index_signal_30_100,MRI CITI Index_signal_40_60,MRI CITI Index_signal_40_80,MRI CITI Index_signal_40_100,MRIST Index_signal_20_60,MRIST Index_signal_20_80,MRIST Index_signal_20_100,MRIST Index_signal_30_60,MRIST Index_signal_30_80,MRIST Index_signal_30_100,MRIST Index_signal_40_60,MRIST Index_signal_40_80,MRIST Index_signal_40_100,CESIG10 Index_signal_20_60,CESIG10 Index_signal_20_80,CESIG10 Index_signal_20_100,CESIG10 Index_signal_30_60,CESIG10 Index_signal_30_80,CESIG10 Index_signal_30_100,CESIG10 Index_signal_40_60,CESIG10 Index_signal_40_80,CESIG10 Index_signal_40_100,CESIUSD Index_signal_20_60,CESIUSD Index_signal_20_80,CESIUSD Index_signal_20_100,CESIUSD Index_signal_30_60,CESIUSD Index_signal_30_80,CESIUSD Index_signal_30_100,CESIUSD Index_signal_40_60,CESIUSD Index_signal_40_80,CESIUSD Index_signal_40_100,Equi_weighted
2008-12-24,-0.0003751731858827995,-0.00043047751815476906,0.0010080904054683623,0.0013764606463424892,-0.0003034201915574936,-0.0003886881651964114,0.0002563051349201251,0.0003309355327972473,-0.0004708815062163287,-0.0007278409730024301,-0.0001502936009937674,-0.00019720560598332314,4.9980922673656565,5.258009491738043,2.127516822314577,2.657403940268299,-2.112385702406893,-2.09214020567295,-0.5499788860051475,-0.4182940909901426,0.6003530571223158,-2.214951807810076,1.4887366212568522,1.6906212634581865,0.6300741907365462,1.6176931684959726,-3.5866661061534373,-2.6116263762028766,-3.123635022977524,-2.3947330165446568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.6886010398438
2008-12-29,-0.00024660647281827094,-0.0003867002082620488,0.0008109912301347905,0.0013046214172167112,-0.0002363681258301578,-0.0003649163437266447,0.00020021170340160898,0.00031099388232645145,-0.0005513922417831976,-0.0007503952270782905,-8.11559826795799e-06,-0.00014903107165821502,4.892904888336363,5.280651206806279,2.12232471005403,2.673392308214872,-2.112443711654853,-2.1012073438108114,-0.5546203115193289,-0.4303374855409105,0.030076634715939268,-2.0034925112705695,1.4798376768111254,1.6753693640240206,0.5809690773200542,1.5291914419748656,-3.5966392083283423,-2.654380883030999,-3.105916220294859,-2.4482959596642693,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.084702890269
2008-12-30,-0.00015448052220455653,-0.00035365666246673933,0.0005492211119956104,0.001209137541385595,-7.391737702233922e-05,-0.0003086236238257495,8.661089527422223e-05,0.0002712805766352318,-0.0004263258970915063,-0.0007053897290927972,5.0714611183979494e-05,-0.000127072410617726,4.767569678000463,5.294348046785829,2.1368626243835607,2.6906597455971704,-2.1044848428347156,-2.106038452818636,-0.5545755708949508,-0.44341593803182755,0.1586394730006733,-1.727191207139037,1.4716061531988276,1.6645200747357993,0.5106199077446543,1.4509150145338856,-3.618188232670547,-2.699402674312128,-3.09972083474148,-2.5025260568796783,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.4368585771019
2008-12-31,-0.00014675649609432868,-0.00034776238475895885,0.0005217600563958298,0.0011889852490291634,-7.022150817122224e-05,-0.00030347989676198574,8.22803505105111e-05,0.00026675923369131016,-0.00040500960223693096,-0.0006936332336079142,4.8178880624780513e-05,-0.00012495453710743005,4.610835250043879,5.305156437517991,2.1077867957245,2.703578346898001,-2.119091571471091,-2.1137196812411254,-0.5540453116430628,-0.4542356242769351,0.9770458770201681,-1.1719751806264678,1.4593701045859533,1.6552431462139872,0.38036946506544883,1.362765884532782,-3.640093439233283,-2.744618804260658,-3.095631880276249,-2.55537419203951,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.4368585771019
2009-01-02,0.00020013339931467623,-0.0002287823214781843,-1.5566090105032867e-05,0.0009987561136516072,1.3894881407240549e-05,-0.0002715534604259776,9.230847944545743e-05,0.000267027295283279,0.00011438766003976674,-0.0005156904189927883,-0.0001937012104318865,-0.00020269567716413452,4.446512677828964,5.290155136588007,1.9890604953666688,2.679531841506356,-2.1229781910844236,-2.115790715815793,-0.5515216090161088,-0.4625121692445425,0.8031192299808363,-0.6343846722495328,1.4446868462505034,1.646673780037059,0.27623876356522875,1.2883680188118491,-3.666985196883472,-2.7937217075571987,-3.0993491116082765,-2.609794904710861,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.3662678529133
2009-01-05,0.0001446873921839659,-0.00024011572850854277,-0.00021759539149478741,0.0009145076431257247,-0.00012107734488292412,-0.0003117867301588219,0.00026353261522351983,0.0003211900269453491,0.00048243751747558387,-0.000382505831863608,-0.00023446850222914498,-0.0002161348666510198,4.285330027376116,5.268445179341509,1.8706803358262079,2.6626481249547753,-2.1325497169978544,-2.1171453055375977,-0.5460417110598795,-0.4708407749955105,0.5280235923919487,-0.44008554028107677,1.4293361670816238,1.6390478303199758,0.17245632528072763,1.2067419244308264,-3.687287583453813,-2.847035281980751,-3.0886930484564648,-2.66121342395113,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.4747110075815
2009-01-06,0.0004994823878663182,-0.00011543734460285406,-0.0007176745575405806,0.0007289462038667413,-0.00011034271835857116,-0.00030503003156277103,0.0005116408690650638,0.0004029318213638526,0.0007332965503225842,-0.0002844704317589315,-0.0004890776479607081,-0.00030131014248786303,4.090393217981033,5.238349401699367,1.7481464864773089,2.6441016181367516,-2.1352645498023914,-2.117059175555286,-0.5381391911465879,-0.4805072868995109,1.1356023125117136,0.16798003942327755,1.410425910134453,1.6302426100280865,0.010513929971019858,1.113480144889658,-3.7018910544956376,-2.894713035049688,-3.0673809221528394,-2.707532979744959,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.3198589013344
2009-01-07,0.0005251679966228955,-9.662681280950432e-05,-0.0007947765780640644,0.0006791351843354463,-0.0001472492889864893,-0.0003140874332186759,0.0002426006166970836,0.000315063554702859,0.0008177743226506426,-0.00023934839128154296,-0.0002075573862380944,-0.00021059951367151817,3.9302572081155414,5.216359917106348,1.6934562373328854,2.6282411571337514,-2.120936265556226,-2.1148667760055435,-0.5276118879364509,-0.48924566139693043,0.3740531331153545,0.13005726458072894,1.3928504948541414,1.620887063467954,-0.10336814156935555,1.0221576462085138,-3.6835476701382244,-2.9440750565694294,-3.018809099414346,-2.752565881211182,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.089596272935
2009-01-08,0.00034228903207232176,-0.0001472232208358338,-0.0004264979600893855,0.0007773295276203698,-0.0001282804182426916,-0.00030498384056687147,0.0002136773018424567,0.0003042147341178846,0.0006761073718435457,-0.0002689519963183789,-0.00032339265908315674,-0.0002491605691626574,3.834227934225615,5.210583018611572,1.6578037331437994,2.599590001773494,-2.1116431840330048,-2.1099573670137994,-0.5222015865070322,-0.49947028729029186,0.02107910575520959,-0.1841288745196594,1.3763874476295457,1.6122390792527053,-0.18103083867487169,0.9521672369876379,-3.676780207948111,-2.997259071881382,-2.976680477651367,-2.7953113972061043,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.915945574915
2009-01-09,0.0004761436780565779,-9.444646795926727e-05,-0.0005291478823496715,0.0007230490954050996,-1.9631803372595115e-05,-0.0002658225785714275,1.9560032291323115e-05,0.00023800002039623473,0.0008797705095044601,-0.00018531329429535647,-0.0004406654512031865,-0.000289488701368018,3.7800642838299328,5.202756252908971,1.6266510595805201,2.577973728309728,-2.1192772010645657,-2.109417097124756,-0.5181069908463601,-0.5092969000979605,-0.027120363350190725,-0.3480011489364775,1.3594794531826637,1.6033552409224958,-0.2628726943690246,0.8842924068867883,-3.6867533101230157,-3.0490179369657295,-2.9404994260196324,-2.838199874792983,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.7104304015196
2009-01-12,0.0004147112222522342,-0.00010541411746045348,-0.00040135195997918435,0.0007447777865660206,6.05550698151696e-05,-0.00023499044125551856,-0.00011622618730291396,0.0001890972807297297,0.0007974654505092482,-0.00019499691723043225,-0.0004118727832345483,-0.00028241075787572314,3.7962872129339535,5.201451791958537,1.610036300346771,2.5233574634042357,-2.1050533334647272,-2.1196861400157805,-0.5174905644660406,-0.516243376019708,-0.5609807947913518,-0.21048079389224622,1.3454636156806428,1.594314166515645,-0.3053608066868411,0.8211776298059966,-3.683191487917693,-3.0939749486910593,-2.894653572924626,-2.8727965800463986,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.9360204013585
2009-01-13,0.00010272683519617527,-0.00020074015748394904,0.00016265443572060324,0.0009136777560235663,-0.00038368804333523685,-0.000378145720454507,-1.1777341070854542e-05,0.00021882483833987853,0.0006382579022330643,-0.00023152506052684008,-0.00028471502799935517,-0.00024218253988663046,3.7860824672072306,5.19586124502811,1.539769714420708,2.47347375541093,-2.1060162869808665,-2.1243293290621983,-0.518015852537442,-0.5212048246533169,-0.11632498501178597,-0.404706348988806,1.3318927254009085,1.5851944740704742,-0.3415801811217004,0.7545368875251623,-3.6409838947846156,-3.125263474142549,-2.782021463564191,-2.882375006707468,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.4410023156187
2009-01-14,-0.0008403976951883469,-0.0005100572177341871,0.0012182675300173708,0.001253031732117512,-0.0010512504258953371,-0.0006007588866892669,0.00030450792519517295,0.0003204098907717305,0.00039182710297017034,-0.00029917227756848746,8.642838675323636e-06,-0.00014510545913026218,3.8318729929040622,5.170610608059005,1.5231549551869592,2.4518574819471635,-2.088010216414025,-2.1222269744939632,-0.5216481284128741,-0.5262832701011444,-0.8326953970428137,-0.6807678662099722,1.321213992066036,1.5780402325833138,-0.3307840214343862,0.7256239728848011,-3.6245995126401294,-3.161345686723253,-2.717217730675843,-2.9009123597977964,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.5041103954488
2009-01-15,-0.0012613297200158532,-0.0006558735673009558,0.0016055903680032278,0.0013815599414111557,-0.0012908622658930784,-0.000688137692341967,0.0007767670886568506,0.00047756457916604676,0.00016855708715816356,-0.00036207895983019194,-7.609882085159907e-05,-0.00017079020734248203,3.8491425625954387,5.150111935980767,1.5041172102316218,2.423717954361196,-2.0815131806424847,-2.1232174692905432,-0.5283177955655265,-0.532392854935535,-0.6941014235395162,-0.9135635920211269,1.3098678378977333,1.5723797338242416,-0.30919170205975816,0.7441352901850332,-3.6126674082522974,-3.2026750433237714,-2.643740458012765,-2.9149702496734955,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.7452497625744
2009-01-16,-0.001208253105863353,-0.0006482722984620359,0.0014661799685912842,0.0013388236487170335,-0.0015240041844458527,-0.0007758970747520951,0.0009666612724428539,0.0005458493489195755,0.00019796415660603502,-0.0003434326692310917,3.562225955275562e-05,-0.00013197165743284106,3.8460026408333703,5.1254203537047065,1.4805796346504776,2.407857493358196,-2.0865367815158367,-2.1244780990316445,-0.5355707478952558,-0.5400267571149914,-1.1346523454109148,-0.6979629769165786,1.2956295267845697,1.5640462217622748,-0.3227739674728301,0.7116964103446258,-3.6096398593777725,-3.249705000834706,-2.5812909716347017,-2.936080911419037,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.9453265666068
2009-01-19,-0.002268574234116079,-0.0010110456880030403,0.002706432364877857,0.001754363719477213,-0.002687700467750006,-0.0011762642876817903,0.0015008681106476187,0.0007309318270465894,-0.00013225231055418897,-0.0004444815445205681,0.00044343326095012026,6.7585749827353085e-06,3.8360595552534855,5.148621123465985,1.486117887728394,2.4015900531231402,-2.0872909017393186,-2.127680568373946,-0.5508770126130326,-0.5495818701384674,-1.0470415700819078,-0.34080201472430416,1.2869530559499855,1.5565775081218327,-0.297699015941004,0.665858862744052,-3.6007353038644645,-3.294338114781034,-2.5159916079020843,-2.9547612261013225,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.8823081681318
2009-01-20,-0.00278238865979765,-0.001203275972332153,0.003327402073161735,0.0019772214329952277,-0.0029504104878931773,-0.0012890248973973402,0.0016272688062285952,0.0007858976636336098,-0.0004299604468440131,-0.000538513769384422,0.0005177146970925282,3.879696512966745e-05,3.906969455046865,5.197258881760716,1.5584613185586758,2.4018458670102856,-2.0976861589737843,-2.129238738053941,-0.5683656255643602,-0.5581203984029864,-1.3270364125285066,-0.6247884749401148,1.2716023767811055,1.5474578156766614,-0.3332218639444234,0.6186109290634608,-3.570637906229485,-3.332946730037945,-2.4558963680343053,-2.972631425095855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.9178771733357
2009-01-21,-0.002222490424368696,-0.0010429617719802285,0.002645406955219187,0.0017723927376837798,-0.0026795504131795606,-0.0012264279656677196,0.0016921446709466485,0.000821545804249551,-0.0003352890956141021,-0.0005051474302654382,0.0004101923473317462,1.093814407544899e-05,3.942816895163814,5.211887479562003,1.528347067447506,2.3891830795965996,-2.121365533991134,-2.134876336896135,-0.5804157670635128,-0.5641376173314147,-0.9151946091122386,-0.06237826539767528,1.2580314865013715,1.5377877969632472,-0.36491381657492533,0.5428026772625116,-3.5335949552941255,-3.366567319498241,-2.3955533127443913,-2.989596200674665,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.9564033637406
2009-01-22,-0.0023102221264352713,-0.0010918644835422376,0.002558552812582965,0.0017579915937639596,-0.002675082166562233,-0.0012491572575871455,0.0016555639845679219,0.0008238622232349276,-0.00014286917193736658,-0.00043817648346232456,0.0004626676844306138,3.508415982934785e-05,3.98468251865806,5.219527893700257,1.5491155164896917,2.3753691296907613,-2.14201682626496,-2.1383293661869787,-0.5919356493107774,-0.5694276646729021,-0.9574221738508404,-0.003381589089305619,1.2451280170550671,1.5282750143264736,-0.3760582394779589,0.4772197245416904,-3.51115547540059,-3.400252688514338,-2.341529550718924,-3.0061797453415915,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.5738066056067
2009-01-23,-0.002624934991209081,-0.0012170747325150819,0.0028107620648131237,0.0018554040314876811,-0.002562629292820778,-0.0012354383814895762,0.001751934704032571,0.000869847492412036,-0.00029915884521339076,-0.00048535125269559223,0.0003682152696474044,1.0726413644961215e-05,4.019221658040813,5.218875663225039,1.5771529226966428,2.3820202907565347,-2.1470404271383132,-2.1344261119885983,-0.6059858624256445,-0.5740000569147293,-0.6282691606409398,-0.25175586458517357,1.2351167045536235,1.5198628842261863,-0.3753617130465198,0.44389935340127323,-3.483729444419603,-3.42545193572061,-2.2893644043594708,-3.011945862883828,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,575.2219613542344
2009-01-26,-0.0015462072221561114,-0.0008809631471422625,0.001838511359397504,0.0015472430969045077,-0.0017672905341318478,-0.0009924453104487407,0.001324963104334952,0.0007422250793731482,-0.000367612232694755,-0.0005050658417313472,0.00026349863407991,-1.8220983944168277e-05,4.0239315406839165,5.203501659166361,1.6124592860683593,2.3790784310543653,-2.156263897563984,-2.135181706833421,-0.6162132377464323,-0.5780428846290384,-0.46695534782764536,-0.24924682416724145,1.2246604448298941,1.5116079902025403,-0.38755092559671267,0.4074056135808155,-3.4461522201534454,-3.4486430166970763,-2.227534456536745,-3.014805094722953,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,590.626458759224
2009-01-27,-0.0016918098966193216,-0.0009405847732135743,0.0018243687647948197,0.001547383369745163,-0.001631882434310897,-0.0009602233642364696,0.0013014538556711793,0.0007441009635679211,-0.0003655482312033915,-0.0005020869477502823,0.0003086580223318473,1.5274724402157877e-06,4.012418494222998,5.187289073068118,1.5989597941909386,2.358997040913471,-2.1364827440095597,-2.126701818574954,-0.6277198635123996,-0.5851875274035784,-0.18093251909084473,-0.36483257803137065,1.2130918170504483,1.5037461863704962,-0.3882474520281526,0.3883654015005768,-3.394861980396794,-3.4627001803057165,-2.183423311396685,-3.0194275195295384,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,592.5005691316775
