date,UX2-UX5,UX5-UX8,CSI BARC-BASPCAAA,SGEPVBE-SGEPLBE,UVOLNYE-DVOLNYE,MRI CITI Index,MRIST Index,CESIG10 Index,CESIUSD Index
2005-11-11,-3.3200000000000003,-0.8000000000000007,-85.16,192.48000000000002,,0.43799999999999994,0.458,38.6,13.1
2005-11-14,-3.1500000000000004,-0.8000000000000007,-90.55,195.74,,0.449,0.485,37.9,14.0
2005-11-15,-3.219999999999999,-0.8000000000000007,-77.4,196.94000000000005,,0.469,0.5,39.3,27.7
2005-11-16,-3.219999999999999,-0.8000000000000007,-75.04,193.01,,0.495,0.5,42.9,38.2
2005-11-17,-3.219999999999999,-0.8000000000000007,-81.61999999999999,197.66000000000008,,0.485,0.524,40.4,33.8
2005-11-18,-3.219999999999999,-0.8000000000000007,-86.89,202.49,,0.447,0.526,39.8,33.9
2005-11-21,-2.5700000000000003,-0.8000000000000007,-80.52000000000001,207.95000000000005,,0.45299999999999996,0.507,38.7,34.3
2005-11-22,-2.83,-0.8000000000000007,-83.84,210.92000000000007,,0.439,0.442,37.1,34.6
2005-11-23,-2.889999999999999,-0.8000000000000007,-92.17999999999999,215.6300000000001,,0.44299999999999995,0.458,36.7,35.5
2005-11-24,-2.889999999999999,-0.8000000000000007,-92.17999999999999,214.42999999999984,,0.449,0.445,32.9,35.6
2005-11-25,-2.91,-0.8000000000000007,-82.66999999999999,218.02999999999997,,0.462,0.459,33.4,35.9
2005-11-28,-2.709999999999999,-0.8000000000000007,-82.96000000000001,217.72000000000003,,0.515,0.587,37.8,48.8
2005-11-29,-2.8099999999999987,-0.8000000000000007,-92.39999999999999,222.76999999999998,,0.519,0.573,39.3,66.3
2005-11-30,-2.799999999999999,-0.8000000000000007,-90.36000000000001,222.67000000000007,,0.523,0.585,42.0,73.5
2005-12-01,-2.91,-0.8000000000000007,-92.43,227.45000000000005,,0.509,0.596,41.6,72.9
2005-12-02,-2.9800000000000004,-0.8000000000000007,-88.48,234.7800000000002,,0.475,0.468,40.8,72.2
2005-12-05,-3.0,-0.8000000000000007,-92.71,236.93000000000006,,0.47100000000000003,0.452,34.5,67.0
2005-12-06,-3.0,-0.8000000000000007,-80.88,239.92999999999984,,0.49200000000000005,0.501,36.3,66.4
2005-12-07,-3.08,-0.8000000000000007,-91.6,237.41000000000008,,0.504,0.542,35.4,65.7
2005-12-08,-3.0999999999999996,-0.8000000000000007,-83.81,237.1199999999999,,0.513,0.613,36.0,64.8
2005-12-09,-3.16,-0.8000000000000007,-95.61999999999999,238.07999999999993,,0.47100000000000003,0.503,34.3,66.3
2005-12-12,-3.119999999999999,-0.8000000000000007,-89.14999999999999,237.53999999999996,,0.446,0.38,32.7,62.1
2005-12-13,-3.0999999999999996,-0.8000000000000007,-87.16,238.21000000000004,,0.43700000000000006,0.336,43.0,58.7
2005-12-14,-3.209999999999999,-0.8000000000000007,-81.89,237.76999999999998,,0.449,0.293,30.0,31.9
2005-12-15,-3.24,-0.8000000000000007,-88.97,240.39999999999986,,0.456,0.389,37.5,47.8
2005-12-16,-3.09,-0.8000000000000007,-85.77000000000001,243.57999999999993,,0.462,0.428,43.5,47.6
2005-12-19,-3.139999999999999,-0.8000000000000007,-87.51,243.28999999999996,,0.475,0.496,42.8,47.1
2005-12-20,-3.26,-0.8000000000000007,-88.85000000000001,242.43000000000006,,0.44799999999999995,0.396,43.3,49.3
2005-12-21,-1.209999999999999,-1.2800000000000011,-87.85,247.02999999999997,,0.435,0.317,42.3,45.2
2005-12-22,-1.3000000000000007,-0.7100000000000009,-79.03,252.03999999999996,,0.444,0.328,43.1,45.2
2005-12-23,-1.3000000000000007,-0.8399999999999999,-79.08,257.05999999999995,,0.49200000000000005,0.507,40.0,48.1
2005-12-27,-1.3399999999999999,-0.8500000000000014,-79.55,257.77,,0.535,0.621,36.2,46.5
2005-12-28,-1.3500000000000014,-0.9399999999999977,-87.10000000000001,255.48000000000002,,0.505,0.457,34.7,44.9
2005-12-29,-1.3200000000000003,-0.9599999999999991,-82.36,259.34000000000015,,0.551,0.747,32.9,45.3
2005-12-30,-1.370000000000001,-1.009999999999998,-86.35,254.5999999999999,,0.5579999999999999,0.643,32.6,43.4
2006-01-02,-1.370000000000001,-1.009999999999998,-86.35,257.52,,0.557,0.617,32.8,41.9
2006-01-03,-1.5,-0.9199999999999999,-82.65,260.08000000000015,,0.512,0.514,28.6,31.0
2006-01-04,-1.4100000000000001,-0.9699999999999989,-84.42,268.83000000000015,,0.51,0.486,28.2,29.1
2006-01-05,-1.549999999999999,-0.9300000000000015,-87.65,269.9200000000001,,0.494,0.463,34.5,30.5
2006-01-06,-1.6300000000000008,-1.0199999999999996,-88.74000000000001,274.76,,0.439,0.27,29.8,22.0
2006-01-09,-1.8000000000000007,-0.9200000000000017,-86.63,275.55999999999995,,0.425,0.196,28.7,21.4
2006-01-10,-1.9800000000000004,-1.0100000000000016,-90.46,269.6500000000001,,0.425,0.217,31.0,21.2
2006-01-11,-2.0999999999999996,-1.0600000000000005,-87.58000000000001,272.23,,0.381,0.121,29.9,21.9
2006-01-12,-1.9900000000000002,-1.0899999999999999,-79.76,273.8800000000001,,0.41200000000000003,0.237,32.5,29.2
2006-01-13,-2.1000000000000014,-1.1400000000000006,-78.38,266.76,,0.44,0.299,29.1,24.0
2006-01-16,-2.1000000000000014,-1.1400000000000006,-78.38,263.89999999999986,,0.442,0.294,25.6,19.1
2006-01-17,-2.0199999999999996,-1.0399999999999991,-81.42,261.06999999999994,,0.473,0.372,24.8,19.1
2006-01-18,-2.0199999999999996,-1.0399999999999991,-86.36,251.77999999999997,,0.498,0.407,23.6,20.6
2006-01-19,-2.0199999999999996,-1.0399999999999991,-88.64,261.0,,0.45899999999999996,0.368,19.6,12.8
2006-01-20,-2.0199999999999996,-1.0399999999999991,-82.51,260.8299999999999,,0.5529999999999999,0.386,16.9,13.4
2006-01-23,-0.8300000000000001,-1.0399999999999991,-84.88000000000001,258.71000000000004,,0.575,0.443,13.9,13.2
2006-01-24,-1.0899999999999999,-1.0399999999999991,-87.36,258.99,,0.522,0.379,13.1,12.6
2006-01-25,-1.2899999999999991,-1.0399999999999991,-92.92,265.5999999999999,,0.474,0.322,22.9,11.5
2006-01-26,-1.4299999999999997,-1.0399999999999991,-88.44,271.06999999999994,,0.426,0.273,22.8,11.0
2006-01-27,-1.7599999999999998,-1.0399999999999991,-82.29,283.6500000000001,,0.387,0.233,9.6,-20.3
2006-01-30,-1.8999999999999986,-1.0399999999999991,-86.12,284.4000000000001,,0.415,0.284,6.3,-23.1
2006-01-31,-1.92,-1.0399999999999991,-82.53,276.27,,0.447,0.343,6.7,-23.0
2006-02-01,-1.9699999999999989,-1.0399999999999991,-85.58,280.93000000000006,,0.41200000000000003,0.326,5.5,-24.2
2006-02-02,-1.879999999999999,-1.0399999999999991,-80.59,277.1199999999999,,0.43799999999999994,0.351,5.5,-24.1
2006-02-03,-1.9399999999999995,-1.0399999999999991,-72.33,275.53999999999996,,0.442,0.443,1.1,-34.9
2006-02-06,-1.879999999999999,-1.0399999999999991,-73.74,281.8800000000001,,0.45899999999999996,0.431,-1.7,-33.2
2006-02-07,-1.8200000000000003,-1.0399999999999991,-75.73,281.5,,0.46399999999999997,0.408,-3.1,-31.3
2006-02-08,-2.0599999999999987,-1.0399999999999991,-75.52,273.29999999999995,,0.424,0.324,-3.3,-32.2
2006-02-09,-2.219999999999999,-1.0399999999999991,-73.32000000000001,278.59000000000015,,0.444,0.421,-4.5,-33.4
2006-02-10,-2.26,-1.0399999999999991,-77.74000000000001,274.25,,0.386,0.291,-5.3,-37.8
2006-02-13,-2.039999999999999,-1.0399999999999991,-74.59,278.43000000000006,,0.406,0.396,-6.0,-44.2
2006-02-14,-2.1799999999999997,-1.0399999999999991,-78.39999999999999,273.53,,0.34,0.228,2.9,-17.3
2006-02-15,-2.1799999999999997,-1.0399999999999991,-74.06,273.4200000000001,,0.35100000000000003,0.275,-1.2,-28.8
2006-02-16,-2.1799999999999997,-1.0399999999999991,-75.46,276.6700000000001,,0.306,0.23,-0.4,-20.2
2006-02-17,-2.1799999999999997,-1.0399999999999991,-69.82,281.93000000000006,,0.327,0.277,-0.4,-23.2
2006-02-20,-2.1799999999999997,-1.0399999999999991,-69.82,284.8599999999999,,0.321,0.249,-0.6,-25.3
2006-02-21,-1.4399999999999995,-1.0399999999999991,-76.37,284.48,,0.34700000000000003,0.331,-0.5,-26.2
2006-02-22,-2.119999999999999,-1.0399999999999991,-69.58,280.1300000000001,,0.302,0.235,0.4,-27.3
2006-02-23,-2.17,-1.0399999999999991,-75.91999999999999,279.6100000000001,,0.289,0.14,7.6,-28.8
2006-02-24,-2.3499999999999996,-1.0399999999999991,-72.59,280.3599999999999,,0.264,0.112,2.4,-39.2
2006-02-27,-2.3999999999999986,-1.0399999999999991,-72.82000000000001,282.80999999999995,,0.265,0.131,-0.1,-47.5
2006-02-28,-2.3099999999999987,-1.0399999999999991,-68.01,273.3399999999999,,0.3,0.205,-4.4,-55.4
2006-03-01,-2.3599999999999994,-1.0399999999999991,-76.98,280.96000000000004,,0.26899999999999996,0.217,-3.0,-51.5
2006-03-02,-2.33,-1.0399999999999991,-78.63000000000001,278.21000000000004,,0.276,0.259,-3.2,-51.0
2006-03-03,-2.3499999999999996,-1.0399999999999991,-79.29,278.6500000000001,,0.28,0.28,-1.7,-46.7
2006-03-06,-2.26,-1.0399999999999991,-81.17,280.80999999999995,,0.33399999999999996,0.387,-2.6,-45.1
2006-03-07,-2.17,-1.0399999999999991,-73.08,272.7299999999998,,0.309,0.422,-4.6,-44.7
2006-03-08,-2.26,-1.0399999999999991,-76.89,259.28,,0.29100000000000004,0.485,-4.6,-44.2
2006-03-09,-2.209999999999999,-1.0399999999999991,-75.47,265.73,,0.312,0.494,-11.7,-52.0
2006-03-10,-2.299999999999999,-1.0399999999999991,-77.7,269.05999999999995,,0.264,0.342,-11.4,-48.9
2006-03-13,-2.34,-1.0399999999999991,-77.5,274.3599999999999,,0.242,0.25,-11.8,-42.4
2006-03-14,-2.4499999999999993,-1.0399999999999991,-70.42,281.78999999999996,,0.21,0.252,-17.1,-42.7
2006-03-15,-2.4499999999999993,-1.0399999999999991,-81.92,286.02,,0.248,0.326,-17.7,-38.5
2006-03-16,-2.66,-1.0399999999999991,-72.46,294.3700000000001,,0.275,0.431,-18.4,-40.1
2006-03-17,-2.639999999999999,-1.0399999999999991,-83.1,295.28999999999996,,0.28800000000000003,0.468,-19.1,-41.8
2006-03-20,-2.549999999999999,-1.0399999999999991,-78.11999999999999,302.07000000000016,,0.273,0.466,-18.5,-40.5
2006-03-21,-2.49,-1.0399999999999991,-83.59,306.25,,0.266,0.436,-15.8,-40.3
2006-03-22,-1.049999999999999,-1.0999999999999996,-74.56,311.27,,0.233,0.298,-15.2,-40.4
2006-03-23,-1.0500000000000007,-1.0500000000000007,-80.38000000000001,313.26,,0.22699999999999998,0.256,-15.2,-40.0
2006-03-24,-0.9700000000000006,-1.0700000000000003,-69.9,319.78,,0.233,0.324,-15.5,-43.1
2006-03-27,-1.0099999999999998,-1.0399999999999991,-80.38000000000001,317.60000000000014,,0.26,0.433,-11.2,-41.9
2006-03-28,-0.9299999999999997,-1.0300000000000011,-84.03,311.96000000000004,,0.261,0.357,12.2,-32.7
2006-03-29,-0.9599999999999991,-1.120000000000001,-80.31,313.47,,0.2,0.159,12.0,-31.9
2006-03-30,-1.0299999999999994,-1.08,-82.92,313.24,,0.243,0.314,12.5,-31.0
2006-03-31,-0.9199999999999999,-1.0099999999999998,-77.78,311.96000000000004,,0.223,0.261,14.6,-25.9
2006-04-03,-0.9800000000000004,-0.9800000000000004,-79.61,323.80999999999995,,0.235,0.286,10.9,-29.2
2006-04-04,-0.9799999999999986,-0.9400000000000013,-79.16000000000001,323.9399999999998,,0.214,0.249,10.1,-28.4
2006-04-05,-1.0899999999999999,-0.9699999999999989,-77.94,321.1099999999999,,0.22699999999999998,0.354,11.1,-23.8
2006-04-06,-1.209999999999999,-1.0099999999999998,-86.02,328.19000000000005,,0.254,0.447,11.9,-23.5
2006-04-07,-1.0299999999999994,-0.9299999999999997,-88.53,323.64999999999986,,0.299,0.531,14.5,-19.4
2006-04-10,-0.9399999999999995,-0.9000000000000004,-80.63000000000001,325.78999999999996,,0.27699999999999997,0.475,14.2,-19.0
2006-04-11,-0.9100000000000001,-0.8100000000000005,-80.08,317.8399999999999,,0.295,0.457,11.8,-19.3
2006-04-12,-0.8499999999999996,-0.8499999999999996,-88.42999999999999,313.15999999999985,,0.278,0.391,15.9,-10.5
2006-04-13,-0.8600000000000012,-0.879999999999999,-87.64,316.27,,0.27,0.361,14.2,-11.6
2006-04-18,-1.1300000000000008,-1.0299999999999994,-81.07000000000001,320.15999999999985,,0.193,0.226,20.4,1.5
2006-04-19,-1.1300000000000008,-1.0299999999999994,-89.17999999999999,331.28,,0.19699999999999998,0.28,22.0,5.4
2006-04-20,-1.1300000000000008,-1.0299999999999994,-86.26,327.78,,0.21100000000000002,0.294,21.0,5.9
2006-04-21,-1.1300000000000008,-1.0299999999999994,-80.53,332.06999999999994,,0.20199999999999999,0.256,20.5,6.9
2006-04-24,-0.8399999999999999,-1.0299999999999994,-79.62,329.78,,0.22399999999999998,0.315,25.6,11.8
2006-04-25,-0.9600000000000009,-1.0299999999999994,-91.81,331.53999999999996,,0.23,0.371,36.7,27.3
2006-04-26,-1.0899999999999999,-1.0299999999999994,-84.82000000000001,330.83000000000015,,0.214,0.222,42.4,40.8
2006-04-27,-1.1899999999999995,-1.0299999999999994,-82.02,325.74,,0.213,0.212,45.3,40.9
2006-04-28,-1.1999999999999993,-1.0299999999999994,-84.75999999999999,320.22,,0.203,0.214,48.6,37.2
2006-05-02,-1.2300000000000004,-1.0299999999999994,-80.88,333.81999999999994,,0.23800000000000002,0.317,52.3,46.0
2006-05-03,-1.08,-1.0299999999999994,-85.83,328.28,,0.254,0.34,56.2,54.9
2006-05-04,-1.0500000000000007,-1.0299999999999994,-82.43,337.3399999999999,,0.254,0.356,56.2,54.5
2006-05-05,-1.1999999999999993,-1.0299999999999994,-77.28999999999999,349.98,,0.25,0.356,53.7,47.4
2006-05-08,-1.1500000000000004,-1.0299999999999994,-81.58,352.28999999999996,,0.282,0.526,53.7,46.1
2006-05-09,-1.2200000000000006,-1.0299999999999994,-80.53,356.80999999999995,,0.262,0.421,47.5,45.7
2006-05-10,-1.2899999999999991,-1.0299999999999994,-77.47,354.82000000000016,,0.26899999999999996,0.412,46.8,45.3
2006-05-11,-0.9700000000000006,-1.0299999999999994,-81.29,354.4100000000001,,0.314,0.535,45.1,40.4
2006-05-12,-0.40000000000000036,-1.0299999999999994,-87.75,332.81999999999994,,0.431,0.7,51.3,55.6
2006-05-15,-0.4800000000000004,-1.0299999999999994,-78.22,309.6600000000001,,0.44,0.694,45.6,46.1
2006-05-16,-0.6400000000000006,-1.0299999999999994,-77.19,301.59000000000015,,0.419,0.722,39.5,46.0
2006-05-17,-0.6400000000000006,-1.0299999999999994,-89.01,285.6999999999998,,0.494,0.891,40.1,49.6
2006-05-18,-0.6400000000000006,-1.0299999999999994,-74.11,269.1299999999999,,0.502,0.919,40.4,50.8
2006-05-19,-0.6400000000000006,-1.0299999999999994,-78.39,272.94000000000005,,0.545,0.963,42.5,51.0
2006-05-22,1.3699999999999992,-1.0299999999999994,-78.51,237.0,,0.578,0.949,39.0,47.8
2006-05-23,1.1600000000000001,-1.0299999999999994,-82.49,271.77,,0.578,0.921,38.5,48.5
2006-05-24,1.4900000000000002,-1.0299999999999994,-83.1,262.90999999999985,,0.589,0.929,42.6,52.4
2006-05-25,1.3000000000000007,-1.0299999999999994,-84.74000000000001,271.33000000000015,,0.58,0.831,39.8,42.9
2006-05-26,1.0700000000000003,-1.0299999999999994,-79.56,285.5300000000002,,0.551,0.768,39.8,43.2
2006-05-29,1.0700000000000003,-1.0299999999999994,-79.56,291.1200000000001,,0.552,0.724,39.6,43.3
2006-05-30,2.289999999999999,-1.0299999999999994,-84.58000000000001,271.5999999999999,,0.599,0.831,42.6,46.6
2006-05-31,2.130000000000001,-1.0299999999999994,-83.8,277.9000000000001,,0.593,0.731,44.9,52.4
2006-06-01,1.5999999999999996,-1.0299999999999994,-78.52,282.9100000000001,,0.5489999999999999,0.593,43.7,48.5
2006-06-02,1.2300000000000004,-1.0299999999999994,-69.47,288.21000000000004,,0.564,0.687,40.0,39.7
2006-06-05,1.8399999999999999,-1.0299999999999994,-82.33999999999999,279.4000000000001,,0.59,0.636,40.9,40.4
2006-06-06,2.130000000000001,-1.0299999999999994,-76.48,258.9499999999998,,0.586,0.663,42.5,41.2
2006-06-07,2.6000000000000014,-1.0299999999999994,-79.31,253.45000000000005,,0.583,0.649,42.2,40.5
2006-06-08,3.16,-1.0299999999999994,-75.45,229.49,,0.569,0.703,42.2,40.0
2006-06-09,3.2699999999999996,-1.0299999999999994,-72.86,242.13999999999987,,0.561,0.642,47.9,46.4
2006-06-12,3.8200000000000003,-1.0299999999999994,-78.08,239.66000000000008,,0.574,0.705,46.2,44.3
2006-06-13,4.940000000000001,-1.0299999999999994,-77.41000000000001,221.74,,0.579,0.715,41.7,44.4
2006-06-14,5.190000000000001,-1.0299999999999994,-82.02,220.68999999999983,,0.5710000000000001,0.645,41.8,47.5
2006-06-15,2.4899999999999984,-1.0299999999999994,-76.99000000000001,243.8699999999999,,0.54,0.401,40.2,44.8
2006-06-16,2.9800000000000004,-1.0299999999999994,-76.8,239.96000000000004,,0.54,0.439,40.3,46.7
2006-06-19,3.129999999999999,-1.0299999999999994,-75.53999999999999,248.70000000000005,,0.514,0.438,37.2,45.5
2006-06-20,2.870000000000001,-1.0299999999999994,-75.69,251.77999999999997,,0.503,0.403,37.3,47.0
2006-06-21,0.08999999999999986,-0.11999999999999922,-73.22,249.11000000000013,,0.506,0.407,39.1,46.8
2006-06-22,-0.16999999999999815,-0.19000000000000128,-76.84,251.04999999999995,,0.526,0.459,37.4,45.9
2006-06-23,-0.3099999999999987,-0.3000000000000007,-74.32000000000001,254.74,,0.5429999999999999,0.556,35.2,44.1
2006-06-26,-0.4200000000000017,-0.3999999999999986,-74.85,253.83999999999992,,0.5379999999999999,0.535,28.5,44.1
2006-06-27,-0.08999999999999986,-0.40000000000000213,-69.8,251.29999999999995,,0.552,0.551,39.6,46.6
2006-06-28,-0.08999999999999808,-0.5700000000000003,-77.12,249.49,,0.5429999999999999,0.519,39.3,45.6
2006-06-29,-0.3899999999999988,-0.3800000000000008,-69.82,264.6200000000001,,0.501,0.445,45.1,45.3
2006-06-30,-0.7100000000000009,-0.3000000000000007,-67.79,274.02,,0.485,0.378,45.7,43.8
2006-07-03,-0.9299999999999997,-0.3099999999999987,-74.54,276.6099999999999,,0.498,0.412,44.4,38.0
2006-07-04,-0.9299999999999997,-0.3099999999999987,-74.54,273.01,,0.498,0.414,43.7,37.0
2006-07-05,-0.8200000000000003,-0.1700000000000017,-80.37,259.3799999999999,,0.507,0.38,42.6,35.6
2006-07-06,-0.6799999999999997,-0.1899999999999995,-69.14,264.8600000000001,,0.486,0.343,38.3,30.6
2006-07-07,-0.8099999999999987,0.0,-67.22999999999999,264.3899999999999,,0.508,0.451,36.8,23.8
2006-07-10,-0.8200000000000003,-0.010000000000001563,-72.56,262.75,,0.508,0.484,36.1,19.7
2006-07-11,-0.9099999999999984,-0.030000000000001137,-69.75,251.97000000000003,,0.498,0.503,35.1,19.1
2006-07-12,-0.7400000000000002,-0.03999999999999915,-71.19,258.94000000000005,,0.513,0.517,36.5,22.8
2006-07-13,-0.259999999999998,0.14999999999999858,-69.33,242.94999999999982,,0.5479999999999999,0.668,36.3,21.7
2006-07-14,0.019999999999999574,-0.010000000000001563,-72.75999999999999,228.0,,0.5539999999999999,0.728,33.6,16.6
2006-07-17,-0.029999999999997584,-0.18000000000000327,-71.75,219.8599999999999,,0.5660000000000001,0.719,31.4,14.8
2006-07-18,-0.060000000000002274,-0.03999999999999915,-77.8,204.97000000000003,,0.5429999999999999,0.63,22.5,18.7
2006-07-19,-0.060000000000002274,-0.03999999999999915,-65.03,226.37000000000012,,0.515,0.489,21.0,16.6
2006-07-20,-0.060000000000002274,-0.03999999999999915,-69.19,229.9000000000001,,0.5429999999999999,0.474,20.8,15.5
2006-07-21,-0.060000000000002274,-0.03999999999999915,-73.45,207.1199999999999,,0.539,0.465,21.3,14.1
2006-07-24,-0.9600000000000009,-0.03999999999999915,-73.02,214.76,,0.505,0.388,14.5,7.9
2006-07-25,-1.4200000000000017,-0.03999999999999915,-76.85,219.72000000000003,,0.486,0.333,12.4,7.8
2006-07-26,-1.4800000000000022,-0.03999999999999915,-71.82,221.62000000000012,,0.47100000000000003,0.333,10.8,7.9
2006-07-27,-1.240000000000002,-0.03999999999999915,-76.08999999999999,239.33999999999992,,0.469,0.368,10.6,7.5
2006-07-28,-1.6000000000000014,-0.03999999999999915,-71.67,236.05000000000018,,0.47200000000000003,0.356,5.4,-1.8
2006-07-31,-1.4000000000000021,-0.03999999999999915,-76.11,236.68000000000006,,0.503,0.47,8.5,-2.2
2006-08-01,-1.0200000000000014,-0.03999999999999915,-77.14,235.44999999999982,,0.523,0.535,10.5,1.7
2006-08-02,-1.3000000000000007,-0.03999999999999915,-75.56,239.6500000000001,,0.505,0.465,11.3,2.6
2006-08-03,-1.450000000000001,-0.03999999999999915,-74.78,234.93000000000006,,0.505,0.459,9.2,-1.9
2006-08-04,-1.240000000000002,-0.03999999999999915,-71.16,242.52999999999997,,0.483,0.394,2.8,-8.7
2006-08-07,-1.1500000000000021,-0.03999999999999915,-78.83,235.21000000000004,,0.511,0.5,3.7,-10.0
2006-08-08,-1.200000000000001,-0.03999999999999915,-78.22999999999999,236.09000000000015,,0.44799999999999995,0.322,1.8,-10.7
2006-08-09,-1.410000000000002,-0.03999999999999915,-80.46000000000001,237.32999999999993,,0.414,0.287,3.2,-13.0
2006-08-10,-1.240000000000002,-0.03999999999999915,-82.19999999999999,225.17000000000007,,0.43,0.171,3.1,-14.2
2006-08-11,-1.1500000000000021,-0.03999999999999915,-83.02,226.62999999999988,,0.41700000000000004,0.152,6.7,-4.1
2006-08-14,-1.7200000000000024,-0.03999999999999915,-78.22,230.67000000000007,,0.405,0.124,7.9,-4.1
2006-08-15,-1.8300000000000018,-0.03999999999999915,-68.55,237.28999999999996,,0.37,0.079,8.0,-1.0
2006-08-16,-1.8300000000000018,-0.03999999999999915,-70.16,248.19000000000005,,0.33899999999999997,0.172,7.7,-3.0
2006-08-17,-1.8300000000000018,-0.03999999999999915,-77.18,260.0799999999999,,0.332,0.335,8.9,2.9
2006-08-18,-1.8300000000000018,-0.03999999999999915,-73.77,260.01,,0.32299999999999995,0.363,7.4,0.3
2006-08-21,-1.3000000000000007,-0.03999999999999915,-74.93,260.1600000000001,,0.376,0.444,8.3,1.1
2006-08-22,-1.5900000000000016,-0.03999999999999915,-76.91,261.44000000000005,,0.396,0.51,0.0,2.4
2006-08-23,-1.5800000000000018,-0.03999999999999915,-77.1,255.20000000000005,,0.42100000000000004,0.538,-0.3,2.2
2006-08-24,-1.9300000000000015,-0.03999999999999915,-76.29,252.32000000000016,,0.456,0.598,-0.9,-1.1
2006-08-25,-2.150000000000002,-0.03999999999999915,-76.08,254.66000000000008,,0.43799999999999994,0.526,-0.2,-1.3
2006-08-28,-2.290000000000001,-0.03999999999999915,-79.09,259.29999999999995,,0.47200000000000003,0.621,-3.5,-2.6
2006-08-29,-2.2700000000000014,-0.03999999999999915,-76.89999999999999,260.8800000000001,,0.478,0.663,-5.4,-6.7
2006-08-30,-2.3500000000000014,-0.03999999999999915,-75.3,264.98,,0.484,0.696,-6.0,-7.5
2006-08-31,-2.540000000000001,-0.03999999999999915,-74.86,266.44000000000005,,0.5,0.763,-11.5,-7.6
2006-09-01,-2.820000000000002,-0.03999999999999915,-76.47,267.2800000000002,,0.47,0.654,-10.8,-5.5
2006-09-04,-2.820000000000002,-0.03999999999999915,-76.47,273.24,,0.473,0.654,-12.1,-6.8
2006-09-05,-2.700000000000001,-0.03999999999999915,-82.74,275.1199999999999,,0.436,0.606,-13.2,-7.5
2006-09-06,-2.230000000000002,-0.03999999999999915,-78.21,269.45000000000005,,0.441,0.572,-11.5,-4.6
2006-09-07,-2.0600000000000023,-0.03999999999999915,-75.61999999999999,248.2099999999998,,0.42200000000000004,0.515,-10.1,-4.7
2006-09-08,-2.130000000000001,-0.03999999999999915,-74.63,255.0,,0.429,0.531,-11.1,-4.9
2006-09-11,-2.0200000000000014,-0.03999999999999915,-79.03999999999999,247.49,,0.436,0.559,-17.3,-5.8
2006-09-12,-2.6900000000000013,-0.03999999999999915,-73.05000000000001,261.6199999999999,,0.39299999999999996,0.464,-21.7,-16.6
2006-09-13,-2.900000000000002,-0.03999999999999915,-75.26,271.76,,0.332,0.377,-21.8,-17.0
2006-09-14,-2.6800000000000015,-0.03999999999999915,-78.28,274.3700000000001,,0.35700000000000004,0.366,-22.5,-18.9
2006-09-15,-2.710000000000001,-0.03999999999999915,-75.3,270.25,,0.368,0.245,-24.5,-21.8
2006-09-18,-2.8400000000000016,-0.03999999999999915,-76.32000000000001,272.28999999999996,,0.36200000000000004,0.21,-32.4,-36.2
2006-09-19,-2.900000000000002,-0.03999999999999915,-67.67,266.6100000000001,,0.408,0.456,-41.3,-37.8
2006-09-20,-1.5899999999999999,-0.28000000000000114,-73.84,270.28999999999996,,0.4,0.414,-41.8,-37.7
2006-09-21,-1.3199999999999985,-0.3000000000000007,-67.15,272.05999999999995,,0.462,0.596,-45.2,-45.8
2006-09-22,-1.2499999999999982,-0.3100000000000023,-72.38,260.1099999999999,,0.506,0.664,-41.6,-46.0
2006-09-25,-1.459999999999999,-0.33000000000000185,-73.07,251.29999999999995,,0.47200000000000003,0.591,-46.6,-46.0
2006-09-26,-1.8600000000000012,-0.2099999999999973,-78.80000000000001,259.24,,0.442,0.53,-43.9,-42.8
2006-09-27,-1.7200000000000006,-0.23000000000000043,-75.76,265.89999999999986,,0.42200000000000004,0.491,-38.3,-42.7
2006-09-28,-1.799999999999999,-0.25,-78.22,271.6899999999998,,0.435,0.482,-40.2,-47.9
2006-09-29,-1.92,-0.259999999999998,-76.88,274.26,,0.46299999999999997,0.57,-37.2,-39.2
2006-10-02,-1.709999999999999,-0.3100000000000023,-74.31,271.72,,0.501,0.614,-33.9,-38.5
2006-10-03,-1.7600000000000016,-0.33999999999999986,-76.09,265.74,,0.493,0.624,-33.3,-37.3
2006-10-04,-2.4299999999999997,-0.41999999999999815,-71.71,267.0,,0.45299999999999996,0.508,-35.2,-42.9
2006-10-05,-2.4299999999999997,-0.5600000000000023,-81.25,277.98,,0.473,0.568,-34.9,-42.9
2006-10-06,-2.34,-0.5199999999999996,-84.85000000000001,276.32000000000016,,0.43700000000000006,0.442,-29.5,-49.0
2006-10-09,-2.5,-0.5,-84.85000000000001,277.04999999999995,,0.433,0.419,-25.6,-49.6
2006-10-10,-2.619999999999999,-0.240000000000002,-79.81,285.73,,0.415,0.365,-26.8,-49.2
2006-10-11,-2.75,-0.3600000000000012,-77.07000000000001,286.28999999999996,,0.415,0.387,-26.1,-48.6
2006-10-12,-2.7700000000000014,-0.4999999999999982,-74.47999999999999,295.77,,0.354,0.265,-31.2,-62.3
2006-10-13,-2.6800000000000015,-0.7199999999999989,-78.32,298.45000000000005,,0.33799999999999997,0.244,-33.2,-68.1
2006-10-16,-2.6799999999999997,-0.8800000000000008,-73.51,297.00999999999976,,0.268,0.191,-29.7,-64.8
2006-10-17,-2.6899999999999995,-0.8099999999999987,-74.71000000000001,283.29999999999995,,0.281,0.287,-27.6,-49.1
